brand,year,mileage,engine_size,price
Hyundai,2015,109135,3.5,22368
Volkswagen,2023,54402,1.4,40588
BMW,2010,81868,3.1,37474
Volkswagen,2020,47245,2.2,22608
Hyundai,2013,20077,3.6,37511
Ford,2012,113283,3.9,21756
Honda,2023,123721,3.2,24777
Volkswagen,2010,55654,1.8,23760
Honda,2012,66663,2.6,25087
Mazda,2013,11600,2.6,22586
Chevrolet,2014,75580,3.6,19462
Chevrolet,2015,21411,2.6,17431
Hyundai,2011,69364,2.3,13384
Mazda,2011,46860,3.0,6265
Chevrolet,2015,70636,3.1,9672
Hyundai,2014,20383,3.5,42296
Volkswagen,2010,61546,3.7,15286
Mazda,2012,147581,3.7,35119
BMW,2020,135771,3.0,26901
BMW,2014,134386,2.8,7463
BMW,2022,39221,3.5,40799
Ford,2021,99843,2.2,6830
BMW,2021,107863,3.4,20972
Mazda,2011,78353,2.7,32037
Toyota,2010,104819,1.7,36863
Chevrolet,2018,115417,3.4,38322
BMW,2014,86248,3.1,31038
Mazda,2011,20964,1.6,40371
Kia,2019,39195,2.6,28883
Volkswagen,2013,73885,2.7,21770
Ford,2012,17157,3.1,44764
Honda,2016,127445,3.2,43457
Hyundai,2010,67214,1.9,21336
Kia,2019,18885,1.5,12337
Kia,2021,112922,3.5,23465
Ford,2021,143090,4.0,35417
Hyundai,2013,84127,3.8,31777
Ford,2016,5389,2.7,11856
BMW,2020,21519,2.8,17844
Honda,2019,40224,3.8,13196
Hyundai,2022,62944,2.8,11169
Mazda,2014,28497,2.1,11643
Chevrolet,2013,145840,3.2,11888
Ford,2013,125784,2.6,22742
Honda,2020,147189,3.4,24864
Volkswagen,2021,43274,3.4,39585
Toyota,2023,79931,3.8,22110
Volkswagen,2011,14913,1.8,6620
Toyota,2017,144857,2.8,10617
Nissan,2021,112101,3.4,37227
Mazda,2013,39237,2.5,16422
Nissan,2011,84987,3.0,30075
Ford,2018,35964,3.5,13441
Ford,2023,104610,2.6,5330
Toyota,2023,10332,2.5,6872
Hyundai,2022,31263,1.9,37480
Honda,2021,52554,3.5,10482
BMW,2019,147990,3.5,29025
Kia,2022,112544,3.3,10539
Ford,2016,58480,2.4,38007
Nissan,2012,76863,2.9,10569
Nissan,2016,52354,1.7,34471
Volkswagen,2010,44709,2.2,19199
Mazda,2021,72933,2.5,14406
Toyota,2010,20698,1.5,27897
Kia,2013,110463,1.7,27806
Toyota,2013,148489,3.6,35769
Ford,2013,37954,3.9,43596
Chevrolet,2018,67884,2.2,33843
Kia,2015,72100,1.7,10117
Volkswagen,2012,105213,3.8,33344
Nissan,2015,111773,3.8,14892
Volkswagen,2011,26266,3.1,39833
Ford,2011,116847,2.3,43276
Chevrolet,2016,148724,1.7,9706
BMW,2023,18789,3.8,14845
Kia,2012,119624,3.8,34941
Toyota,2016,148827,3.3,36529
Kia,2012,47608,3.8,29791
Nissan,2021,35667,1.8,43554
Toyota,2021,73234,1.7,25405
BMW,2011,52929,1.9,44502
BMW,2013,129177,2.0,10722
Mazda,2013,85789,3.6,34304
Toyota,2012,84671,3.8,17746
Honda,2018,63561,2.0,29343
Chevrolet,2015,87191,2.6,24837
Honda,2014,121011,2.6,38026
BMW,2022,111055,1.9,9774
Toyota,2021,20117,3.6,40654
Mazda,2021,89872,2.8,8467
Kia,2015,21714,2.9,32680
Kia,2022,146931,2.1,10389
Kia,2020,146099,2.9,41761
Mazda,2017,94869,3.5,12636
Ford,2014,116452,2.2,33540
Toyota,2022,135041,1.7,36144
Honda,2022,12184,2.9,38196
Chevrolet,2013,53339,3.1,15820
BMW,2016,49896,1.9,8170
Chevrolet,2021,23557,2.0,20967
BMW,2023,107013,1.8,42129
Toyota,2014,60039,3.8,27664
Toyota,2013,90120,2.0,44641
Volkswagen,2023,149907,1.4,5126
Honda,2014,41492,3.6,44996
Nissan,2020,57685,3.5,31206
BMW,2013,124753,2.6,22808
Hyundai,2017,129683,3.5,27966
Nissan,2017,9693,2.6,33524
Kia,2010,53401,2.0,44349
Chevrolet,2023,131290,2.5,42006
Toyota,2021,31957,2.7,21698
Hyundai,2012,121552,1.4,19364
BMW,2020,115423,1.7,36464
Ford,2013,42010,3.7,28513
BMW,2011,15251,2.4,20057
Chevrolet,2023,27343,2.3,32988
BMW,2022,92943,3.7,15865
BMW,2014,76734,1.8,11711
Mazda,2020,101485,2.0,27708
Honda,2017,119643,3.6,12692
Nissan,2021,39385,2.1,40594
Ford,2011,43848,3.0,24831
Toyota,2023,115538,3.3,11550
BMW,2018,117174,2.0,12223
Ford,2022,137971,2.1,8336
Volkswagen,2016,105338,2.7,18434
BMW,2015,18983,3.5,26842
Mazda,2017,27706,2.8,24682
Mazda,2023,25357,1.6,41831
Hyundai,2011,32528,2.3,15989
Kia,2023,34223,2.3,25754
Chevrolet,2014,54877,3.5,9448
Nissan,2013,49487,2.2,16222
Volkswagen,2017,119167,3.7,22627
Chevrolet,2022,144103,2.3,27942
Chevrolet,2010,99197,1.9,13580
Hyundai,2021,82137,2.8,10408
Mazda,2012,15675,2.4,43047
Honda,2019,50221,3.1,30981
Ford,2017,94020,3.8,41975
Toyota,2014,55711,3.8,19319
Honda,2013,41978,2.0,11074
Honda,2015,34022,1.8,37356
Kia,2021,90251,3.8,16489
Kia,2014,42739,3.5,13127
Honda,2012,88169,2.1,41398
Mazda,2022,9226,3.5,18960
Chevrolet,2020,105258,3.3,16426
Ford,2023,93897,2.1,41910
Chevrolet,2014,111844,3.8,29630
Chevrolet,2013,48478,2.2,17832
Chevrolet,2010,46073,2.6,23373
Ford,2010,11161,3.0,9023
Ford,2023,102465,1.9,14535
Hyundai,2016,43229,3.0,40804
Nissan,2013,6628,3.2,40897
Honda,2010,78516,1.7,16386
BMW,2015,107542,2.4,23579
Hyundai,2020,51892,3.0,19648
Hyundai,2021,82411,3.8,7804
Toyota,2020,27980,3.7,26402
BMW,2021,146373,1.8,26252
Kia,2020,55451,3.0,35597
Toyota,2020,131630,1.7,20335
Kia,2010,26798,2.2,6379
Nissan,2017,106320,3.0,36892
Volkswagen,2021,14589,1.6,44653
Kia,2022,116251,3.7,12948
Chevrolet,2018,85633,3.6,10404
Kia,2020,112656,2.6,26857
BMW,2012,53222,2.7,32908
Ford,2016,11381,3.7,41546
BMW,2022,95907,1.5,14864
Nissan,2014,61615,1.8,21573
Hyundai,2012,73453,2.2,20170
Chevrolet,2014,32115,2.3,19448
Volkswagen,2019,9353,4.0,42358
Nissan,2016,81162,1.8,40517
Hyundai,2016,74901,2.2,7493
Mazda,2018,31576,3.6,41539
BMW,2017,118506,3.4,9528
Nissan,2013,90038,3.1,5680
BMW,2014,48701,2.3,5305
Volkswagen,2014,96837,1.7,22377
Hyundai,2019,129390,4.0,18840
BMW,2021,88661,2.1,39169
Ford,2011,32468,3.6,9301
Kia,2021,129854,3.7,10872
Toyota,2016,44123,2.5,43730
Volkswagen,2016,77599,3.6,32063
Toyota,2018,142075,2.1,30344
Honda,2022,147096,3.7,13384
Kia,2018,22173,3.1,43542
Volkswagen,2013,142530,1.9,41097
Nissan,2014,66194,3.4,21395
Ford,2016,126110,3.8,30516
Nissan,2019,58621,2.9,36928
Mazda,2016,69213,3.4,5214
Honda,2020,110959,3.5,37445
Ford,2019,138181,3.4,38552
BMW,2020,126710,2.6,13909
BMW,2017,149437,3.3,15698
Chevrolet,2017,34145,2.8,36059
BMW,2011,82935,2.5,18675
Hyundai,2021,75621,1.8,34382
Honda,2018,85195,3.8,9416
Hyundai,2020,26274,2.5,18943
Kia,2013,145146,2.0,8838
Chevrolet,2010,111057,2.0,40055
Chevrolet,2010,15987,2.0,21398
BMW,2014,133603,1.4,42740
Ford,2016,67538,2.5,30765
Kia,2014,132571,3.7,10473
Mazda,2022,115324,1.5,37064
Honda,2012,93291,3.9,41104
Honda,2020,69082,1.9,12617
Volkswagen,2016,146299,3.3,5725
Nissan,2010,12148,3.4,25557
BMW,2020,35900,3.3,5207
Volkswagen,2010,16771,2.3,22298
Mazda,2021,71461,3.2,32496
Chevrolet,2011,43989,2.6,27558
Toyota,2010,37996,1.8,5193
Mazda,2018,31997,1.9,29675
Mazda,2013,34488,1.5,31826
Ford,2016,114752,2.3,42572
Ford,2014,27975,3.3,9037
Ford,2023,42310,3.9,27177
Ford,2016,69254,1.7,30379
Nissan,2022,98264,2.3,36915
BMW,2022,108197,1.9,41142
Honda,2016,30809,3.4,32847
BMW,2010,110730,3.8,36888
BMW,2010,48995,1.7,40854
Honda,2020,129189,3.7,39794
Ford,2012,62812,2.1,29303
BMW,2019,64760,2.0,8566
Nissan,2011,131675,1.5,12426
Ford,2023,109419,1.6,41859
Nissan,2016,22507,1.6,35007
Volkswagen,2012,39388,2.6,14269
BMW,2016,67164,3.1,31296
Hyundai,2018,90894,1.9,17939
Nissan,2021,62095,2.0,22791
Volkswagen,2020,85469,1.8,10306
Kia,2010,104774,3.5,43239
Kia,2012,118855,1.8,33307
Volkswagen,2022,81189,1.6,17743
Chevrolet,2020,120964,1.5,9092
Chevrolet,2015,145920,1.5,17446
Ford,2022,107945,2.8,31220
Chevrolet,2018,12176,1.6,22927
Kia,2014,78915,2.0,19813
Chevrolet,2012,50663,3.6,18944
Hyundai,2017,11788,3.9,12002
Kia,2022,11282,3.6,25898
Nissan,2023,117218,3.9,44948
Mazda,2021,10375,3.1,18384
Chevrolet,2014,23610,4.0,19487
Chevrolet,2015,123781,2.7,5253
BMW,2022,130194,3.5,35605
Honda,2011,137412,3.9,26133
Hyundai,2013,78519,3.2,43576
Kia,2010,112345,3.9,29697
Kia,2023,37088,2.1,29608
Toyota,2022,116318,2.2,14475
Honda,2013,79063,2.4,15789
Chevrolet,2010,95915,2.6,12982
Volkswagen,2013,67294,3.7,43132
BMW,2023,51661,3.7,43028
Nissan,2011,79090,3.1,17918
BMW,2015,51185,2.0,7536
Chevrolet,2015,73105,2.0,10912
Toyota,2017,94301,3.0,17517
Mazda,2018,98142,2.7,28397
Kia,2017,16578,2.1,38322
Nissan,2010,109358,1.8,24490
Honda,2022,35202,3.3,10108
Chevrolet,2012,84963,3.5,35300
Hyundai,2015,29381,2.1,38718
Volkswagen,2010,89005,2.5,27107
BMW,2017,133730,3.3,42622
Toyota,2023,44615,2.6,18286
Mazda,2015,10802,3.9,43564
Ford,2010,108533,1.7,40873
Volkswagen,2019,119831,3.6,39770
Chevrolet,2011,16841,2.2,27759
Mazda,2015,106572,3.2,5926
Volkswagen,2019,69660,2.1,24787
Volkswagen,2023,117187,3.9,44901
Kia,2017,105489,1.5,26630
Volkswagen,2014,23921,2.7,41988
Hyundai,2010,142817,3.8,6886
Mazda,2023,36443,2.6,9463
Chevrolet,2019,20016,3.6,15249
Chevrolet,2011,83755,3.9,12888
Hyundai,2013,118264,1.6,31053
Honda,2013,34012,2.7,36736
Mazda,2016,92617,3.2,15325
Volkswagen,2011,105064,3.6,34391
Toyota,2016,82974,1.8,14532
Nissan,2016,26251,2.9,25531
Mazda,2016,42860,1.8,23627
Ford,2022,142652,3.4,22096
Toyota,2012,53201,2.1,44117
Hyundai,2015,82919,2.1,10362
Volkswagen,2021,99499,3.4,20711
Honda,2015,74936,3.6,38354
Ford,2013,56922,2.3,28730
Honda,2010,30344,2.7,21747
Honda,2018,128865,3.2,31508
BMW,2011,118581,3.3,27807
Kia,2018,29780,3.4,18971
Ford,2017,63210,2.4,26993
Nissan,2010,5661,2.8,22504
Kia,2020,71214,1.7,27004
Ford,2016,62146,3.9,30423
Honda,2022,57452,3.2,38874
Kia,2019,49505,2.4,22312
Ford,2012,121953,2.4,24496
Nissan,2019,107594,1.6,40777
Toyota,2022,10647,2.6,32237
Mazda,2019,62083,3.1,41528
Volkswagen,2023,110010,3.9,31375
Ford,2023,33979,3.1,13066
Nissan,2023,38288,3.1,26751
Mazda,2018,141714,3.4,29128
Kia,2014,51698,2.7,23552
Ford,2020,8884,1.5,15695
Ford,2012,121564,3.7,20233
Hyundai,2017,40509,2.4,13150
Ford,2021,36649,4.0,42288
Volkswagen,2012,101068,2.5,34386
Hyundai,2016,103954,3.1,44311
Mazda,2023,16036,2.6,31207
Kia,2016,89571,2.0,33095
Kia,2016,14747,3.8,32555
Chevrolet,2023,51692,3.0,13622
Chevrolet,2021,61777,2.6,30270
Mazda,2010,67108,1.8,13029
BMW,2020,112008,4.0,16003
Nissan,2014,55387,3.7,43507
BMW,2021,141590,2.5,11681
Nissan,2020,11277,1.8,28215
Hyundai,2010,80877,1.5,40229
Mazda,2016,122120,1.8,36873
Nissan,2022,28613,2.8,6266
Chevrolet,2022,137031,3.5,22658
Chevrolet,2017,57100,2.3,8237
Honda,2016,142008,2.5,6057
Nissan,2010,147714,2.6,25246
Mazda,2012,111940,1.4,30331
Toyota,2019,24923,1.9,34517
Hyundai,2012,14227,2.7,28718
Ford,2016,73580,2.1,14844
Ford,2013,118767,2.8,29648
Nissan,2021,127478,1.7,10420
BMW,2012,104590,3.5,32454
Hyundai,2015,80186,3.4,39798
Kia,2021,146484,3.1,37740
Volkswagen,2019,104934,2.8,43790
Ford,2015,90947,2.4,17061
Chevrolet,2019,24500,3.2,31123
Hyundai,2014,98066,3.4,7835
BMW,2021,18024,3.5,33351
Mazda,2015,34088,2.3,38692
BMW,2012,124770,1.9,21566
Hyundai,2023,132393,2.3,32157
Kia,2022,47440,1.4,24350
Ford,2019,103739,2.5,35895
Chevrolet,2014,93797,2.1,9396
Toyota,2018,133848,3.5,18337
Mazda,2013,22349,3.2,9891
Chevrolet,2020,136287,1.5,36158
Kia,2011,147499,1.8,7665
Volkswagen,2014,25704,2.8,17468
Kia,2012,133245,3.0,40469
Kia,2021,138777,3.4,21557
Ford,2012,86598,3.9,13572
Hyundai,2013,46732,3.2,11477
Hyundai,2021,135241,2.8,11466
Chevrolet,2013,36233,2.5,39761
Volkswagen,2014,126124,3.3,23932
Volkswagen,2016,98267,3.8,34218
BMW,2013,78658,2.5,32567
Toyota,2020,131160,2.9,5938
Kia,2016,78785,1.9,25755
Toyota,2018,141018,3.6,10744
Honda,2012,9743,3.3,9151
Nissan,2014,125138,2.3,32755
Kia,2013,54612,3.7,7050
Toyota,2018,79696,3.9,8978
Ford,2014,37068,2.2,41712
Nissan,2019,149593,1.9,7936
Volkswagen,2011,143364,3.6,26532
Kia,2019,12629,2.9,34093
Kia,2010,136361,3.7,39554
Volkswagen,2016,98397,2.3,8861
BMW,2020,20791,2.9,35165
Ford,2010,69407,2.9,37877
Kia,2017,93312,1.9,20166
Toyota,2018,30308,4.0,7684
Kia,2016,126356,3.1,11565
Nissan,2018,127673,3.1,19001
Kia,2019,85986,2.2,43807
Toyota,2015,110152,3.1,10118
Mazda,2016,9937,3.6,34796
Nissan,2012,81519,3.5,6453
Chevrolet,2023,146302,3.8,37152
Chevrolet,2023,101422,1.8,25941
Nissan,2018,36994,1.9,22218
Ford,2012,147782,3.2,29911
Mazda,2015,134272,3.5,12317
Nissan,2013,49477,3.2,14044
Toyota,2018,36881,1.8,28688
Honda,2010,127822,2.9,34014
Hyundai,2018,133941,3.3,21304
Kia,2021,9437,1.8,26375
BMW,2013,74456,1.5,14073
Mazda,2019,71663,2.1,16245
Toyota,2014,60753,1.6,34987
BMW,2020,79718,1.8,24694
Chevrolet,2022,90406,1.9,11115
Nissan,2010,69388,2.8,29793
Mazda,2023,42495,1.8,42399
Volkswagen,2010,141581,3.0,25842
Kia,2015,55203,2.2,10901
Hyundai,2019,35487,2.2,28258
Chevrolet,2022,122275,3.9,24243
Nissan,2010,9867,3.5,31760
Kia,2022,79599,2.5,20455
Chevrolet,2011,60984,2.6,16479
Volkswagen,2022,52455,1.7,14089
BMW,2023,66138,3.6,18692
Hyundai,2012,123108,1.4,29943
Hyundai,2016,86774,1.8,17525
Kia,2011,13182,2.8,30049
Toyota,2014,103272,1.9,19520
Kia,2018,14192,3.0,10363
Chevrolet,2021,82159,1.4,30663
Toyota,2021,45256,1.7,6751
Hyundai,2019,10097,3.4,38434
Honda,2017,121081,2.9,22716
Hyundai,2021,72407,1.5,6466
Kia,2017,83709,1.9,18299
Chevrolet,2020,123854,2.0,26109
Toyota,2011,32708,3.6,24996
Nissan,2010,42307,2.9,31695
Toyota,2018,48524,2.8,29798
Volkswagen,2019,71929,1.6,12393
Ford,2021,68804,3.1,23189
Ford,2013,32668,1.8,38347
Mazda,2018,15937,2.8,37112
BMW,2020,22104,2.9,39332
Mazda,2023,9326,3.6,12592
Mazda,2021,74133,3.5,40184
Toyota,2020,42727,1.9,11272
Chevrolet,2016,45526,3.8,41250
Mazda,2021,33341,1.4,18825
Kia,2015,65493,2.3,33338
Toyota,2019,70295,1.6,10493
Chevrolet,2022,116833,3.3,16189
Ford,2018,37700,2.7,5073
Honda,2019,11243,1.9,14629
Kia,2013,44060,1.6,32102
Nissan,2023,86280,2.0,10602
BMW,2010,135202,3.8,7287
Nissan,2014,29970,3.2,35860
Chevrolet,2022,5375,2.0,33616
Volkswagen,2015,109050,3.7,27826
Chevrolet,2015,97312,1.8,20400
Honda,2021,95524,3.2,14162
Ford,2010,142417,2.5,34016
Hyundai,2016,85010,2.1,33345
Chevrolet,2017,68255,2.1,30997
Ford,2021,43923,2.7,37194
Nissan,2014,93198,3.8,39229
Chevrolet,2011,20271,3.3,19893
Chevrolet,2011,134104,3.1,14088
Mazda,2020,120781,3.7,16771
Nissan,2014,67030,2.9,44883
BMW,2016,28519,1.9,24322
BMW,2016,136782,3.9,28737
Kia,2022,33026,2.8,9950
Volkswagen,2013,94381,2.2,28682
Hyundai,2020,123174,3.4,27413
Chevrolet,2023,9892,2.6,38377
Chevrolet,2012,123187,1.4,35998
Kia,2018,40995,2.2,32325
Volkswagen,2021,133835,2.6,41902
Nissan,2023,93340,2.4,26961
Chevrolet,2023,110736,2.8,26335
Ford,2016,130220,1.9,42409
Toyota,2011,22851,2.9,10335
Volkswagen,2010,39326,4.0,38048
Chevrolet,2020,48479,3.4,7318
Volkswagen,2011,43025,3.2,6152
BMW,2022,28365,1.9,25855
Hyundai,2021,76060,2.9,42178
Chevrolet,2012,115948,3.5,22512
Hyundai,2014,73410,2.0,18301
Honda,2023,111325,1.6,30374
Toyota,2012,131526,3.1,38271
Kia,2019,77493,3.2,42107
Hyundai,2018,24076,3.5,7441
Chevrolet,2019,16261,3.0,14386
Mazda,2013,83247,3.6,40985
Kia,2016,44534,2.1,39106
Kia,2013,15090,1.5,22739
Nissan,2012,37771,3.3,5085
Hyundai,2019,83292,2.4,15698
Mazda,2010,75295,1.9,6200
Hyundai,2023,98737,1.5,28190
Nissan,2021,143433,3.4,32019
Toyota,2018,56559,3.5,20132
Chevrolet,2022,138639,2.4,19552
BMW,2020,80713,3.7,7647
BMW,2010,40917,2.5,9666
Hyundai,2020,110142,3.9,16587
Nissan,2022,93148,4.0,14756
Volkswagen,2010,92535,3.5,43914
Chevrolet,2010,127958,2.1,6886
Hyundai,2023,127161,2.4,37856
Volkswagen,2014,6605,2.8,10486
Chevrolet,2016,115747,2.3,35782
Volkswagen,2016,77820,3.5,15518
Kia,2019,59721,3.8,5432
Hyundai,2010,51029,4.0,30685
Nissan,2015,22736,2.3,19412
Chevrolet,2018,139806,2.1,18954
BMW,2015,12531,1.8,39413
Hyundai,2013,38186,1.5,17656
Chevrolet,2019,50077,1.9,27772
Chevrolet,2018,46220,2.1,20907
Volkswagen,2022,89027,2.4,36496
Volkswagen,2012,76842,1.7,31550
Mazda,2022,53241,3.5,16154
Hyundai,2019,140363,3.0,27343
Honda,2013,85496,2.9,41896
Ford,2013,79632,2.8,20251
Honda,2013,105530,2.2,13570
Chevrolet,2015,45428,3.8,18778
Mazda,2022,17612,2.0,22526
Chevrolet,2020,63269,3.1,26581
Honda,2020,61673,2.1,33994
Chevrolet,2016,82207,4.0,15401
Volkswagen,2023,55767,3.8,44986
Hyundai,2018,52901,2.1,18275
BMW,2023,39711,4.0,12634
Honda,2020,56522,3.0,39598
Ford,2012,111537,3.3,17505
Ford,2017,148933,2.1,7969
Volkswagen,2017,29218,2.0,34560
Hyundai,2010,133449,3.6,41875
Toyota,2014,13632,2.1,7098
Toyota,2022,34884,3.8,29955
Nissan,2019,52388,2.4,33005
Nissan,2014,46063,1.4,13458
Honda,2021,136382,2.9,18759
Volkswagen,2017,39675,2.3,14678
Volkswagen,2017,14899,3.9,6317
Chevrolet,2021,121379,2.4,7695
Ford,2011,110636,2.2,16792
Ford,2012,9502,2.9,21230
Ford,2011,56167,3.3,7428
Mazda,2010,133057,3.9,12554
Hyundai,2011,77398,1.6,33468
Kia,2019,9055,2.5,22005
Chevrolet,2015,16876,3.1,37096
Toyota,2021,110722,1.4,40423
Volkswagen,2010,128066,2.7,14439
Toyota,2015,17219,3.5,19789
Mazda,2010,113118,1.5,21368
Toyota,2011,99697,2.3,19653
Ford,2017,53108,2.4,30908
BMW,2023,79007,3.3,26434
Chevrolet,2015,38622,2.2,12888
BMW,2018,101066,2.0,22277
Nissan,2010,34676,1.7,37082
BMW,2014,21781,4.0,27878
Kia,2016,85963,2.6,29402
Volkswagen,2018,8503,1.5,28190
Mazda,2023,37617,1.6,27178
Volkswagen,2020,82599,1.7,39061
Kia,2018,57947,2.0,6600
Volkswagen,2013,38399,3.3,35064
BMW,2022,86808,2.9,30568
Hyundai,2013,122724,3.4,43960
Volkswagen,2013,17984,1.5,43563
Nissan,2012,67886,2.1,30216
Chevrolet,2017,5927,2.5,27355
Chevrolet,2014,64371,2.5,11677
Toyota,2016,96777,1.5,18218
Honda,2019,111573,2.7,32650
BMW,2015,98353,2.1,26899
Ford,2023,110014,1.9,15986
Kia,2018,99378,3.1,19756
Mazda,2023,26121,1.6,37523
BMW,2012,55851,3.7,43657
Chevrolet,2015,119979,3.7,35589
Toyota,2012,21964,2.2,41179
Volkswagen,2011,9200,4.0,34736
Ford,2012,102130,2.4,36650
Ford,2011,146559,3.9,25723
Honda,2011,143142,4.0,25953
Hyundai,2019,129009,3.5,27707
Honda,2020,76516,1.7,39995
Volkswagen,2016,107229,2.9,43205
BMW,2019,48952,3.3,5551
Nissan,2012,67959,1.6,20368
Kia,2017,127040,3.7,25081
Ford,2022,73781,3.6,42008
Mazda,2011,31392,3.8,33382
BMW,2020,42256,2.7,33751
Mazda,2020,106439,2.2,44736
Toyota,2016,36715,2.7,7645
Mazda,2012,124198,3.3,31255
Ford,2018,11546,2.5,9268
Ford,2016,137208,2.3,40595
Ford,2018,93128,1.6,8971
BMW,2011,44312,2.6,42477
BMW,2015,84756,2.4,25345
Kia,2014,20448,3.1,16465
Chevrolet,2023,118398,2.5,11306
Hyundai,2011,48851,1.4,24730
Volkswagen,2013,85532,2.7,7330
Volkswagen,2013,44268,3.4,34354
Toyota,2017,42741,3.9,43939
Honda,2022,5748,1.9,38342
Kia,2016,87186,2.5,27338
Chevrolet,2022,135895,3.6,22836
Nissan,2014,115997,1.5,18004
Toyota,2018,47148,2.3,13639
BMW,2010,27297,2.9,41174
Chevrolet,2013,68160,2.3,21840
Ford,2014,44577,2.7,8366
BMW,2017,57372,3.8,16385
Honda,2012,59681,1.5,39348
Honda,2023,14890,1.6,33476
Volkswagen,2021,118546,1.9,14922
Hyundai,2014,37968,2.4,15075
Hyundai,2012,52323,2.6,36695
Nissan,2022,83680,1.5,28086
BMW,2016,77691,3.7,34334
BMW,2019,80737,3.4,37031
Honda,2012,139577,2.1,19713
Ford,2016,65444,2.1,22484
Ford,2023,12080,1.5,24214
Mazda,2011,149479,2.4,27427
Ford,2016,77189,2.1,39316
Chevrolet,2018,67803,3.0,27657
Hyundai,2021,129591,2.8,29384
Ford,2014,131230,3.9,11568
Kia,2021,50094,3.5,19933
BMW,2015,16383,1.6,42812
Ford,2022,60472,3.2,32095
Mazda,2019,139090,1.7,30613
Nissan,2020,7653,2.2,12309
Nissan,2012,68568,2.8,38511
Honda,2022,29916,2.7,29038
Ford,2019,144684,3.2,26544
BMW,2014,89195,3.5,5829
BMW,2022,103776,3.6,36060
Hyundai,2014,86535,1.6,37802
Nissan,2012,117829,3.1,37217
Honda,2017,116458,3.9,41538
Ford,2015,132956,3.4,25448
Nissan,2022,45585,2.8,27192
Nissan,2012,29569,4.0,37446
BMW,2010,102202,1.5,16002
Ford,2019,59868,1.6,5249
Toyota,2010,12996,3.4,12557
Ford,2022,35437,2.8,5865
Chevrolet,2020,69802,1.7,13572
Nissan,2019,24771,2.4,8880
Hyundai,2021,55009,1.6,8743
Toyota,2011,136203,2.8,26524
Mazda,2019,24299,1.7,35538
Honda,2014,39693,1.4,43135
Ford,2016,140449,2.2,26495
Hyundai,2010,28019,2.0,32524
Mazda,2010,16763,2.3,21346
Mazda,2013,10494,2.3,27939
Nissan,2022,16563,3.0,19814
Chevrolet,2019,38433,3.2,26105
Nissan,2015,34994,1.7,36052
Honda,2018,93618,2.7,19698
Toyota,2010,125129,3.7,7970
BMW,2020,67573,1.8,44773
Kia,2019,23030,3.9,8764
Toyota,2014,83294,1.5,42423
Honda,2018,66952,1.7,6490
BMW,2017,6163,1.9,11605
Mazda,2016,28217,2.6,29633
Toyota,2022,84931,2.2,34832
BMW,2019,84030,2.5,12478
Ford,2011,42820,3.8,23732
Nissan,2018,109217,2.3,40995
Kia,2021,17190,3.6,27809
Hyundai,2022,50963,1.6,7810
Ford,2017,19212,3.5,28747
Toyota,2022,58638,3.7,37962
Volkswagen,2020,37794,2.1,21276
BMW,2019,94831,2.8,27245
Mazda,2019,89590,1.9,8403
Mazda,2018,76446,1.6,6752
Volkswagen,2018,54278,3.4,33707
Toyota,2018,88399,3.0,24013
Mazda,2012,130208,3.4,13659
Chevrolet,2016,51474,2.5,33127
Mazda,2021,50749,2.0,22875
Kia,2010,17406,2.5,16890
Chevrolet,2018,75409,1.6,5126
Honda,2023,85561,2.1,10725
Honda,2018,133367,2.2,10378
BMW,2012,115976,3.3,24155
Chevrolet,2014,76637,1.5,17807
Ford,2021,104909,2.0,42119
BMW,2022,92197,2.1,13148
Ford,2017,66525,2.8,14007
Kia,2015,40176,2.0,17694
Nissan,2019,130933,1.7,39304
Toyota,2019,138911,2.1,21385
Chevrolet,2018,74990,2.5,25041
Volkswagen,2023,126558,2.8,16001
Hyundai,2022,98324,1.5,40933
Toyota,2012,43862,2.2,8243
Kia,2021,94553,3.4,28703
Chevrolet,2016,124088,3.0,33831
Honda,2022,138048,2.6,15033
Toyota,2015,15921,2.6,18469
Ford,2023,128894,2.4,17453
Volkswagen,2014,99848,2.3,28670
Toyota,2013,67563,2.4,39429
Hyundai,2014,36709,3.7,26325
Kia,2022,8444,2.6,12862
Kia,2013,38526,3.1,18720
BMW,2012,24478,3.5,23476
Kia,2016,68332,2.5,41688
BMW,2015,9379,3.6,31600
Kia,2013,56572,4.0,10274
Hyundai,2018,10283,2.7,15262
Kia,2010,22205,2.4,8231
Volkswagen,2010,50246,3.5,34185
Nissan,2018,55971,3.1,40489
Honda,2016,52596,3.0,24644
Volkswagen,2011,28015,3.7,33029
Kia,2020,121581,3.1,39566
Chevrolet,2019,146607,3.1,17929
Ford,2014,97500,1.9,6104
Nissan,2022,103896,3.2,43044
Honda,2013,55539,3.8,44121
Ford,2010,108376,2.9,28789
Volkswagen,2021,96646,3.7,29891
Hyundai,2022,82837,2.3,21354
Hyundai,2018,124821,1.5,31640
Ford,2015,18295,2.6,5183
Chevrolet,2020,47023,1.4,36214
Ford,2022,106409,1.8,40413
Volkswagen,2023,49265,1.9,26426
Ford,2021,56055,2.8,39062
Honda,2015,8361,3.9,6636
Chevrolet,2013,33626,1.5,11222
Mazda,2022,33388,2.0,14399
Toyota,2011,89918,3.9,44505
Mazda,2017,22725,3.7,6572
BMW,2017,105165,3.6,43527
Ford,2012,138527,1.6,35784
Hyundai,2016,8792,3.1,7178
Mazda,2023,86733,1.9,14520
