price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,zipcode
1777536,5,2.3,4403,4387,3.0,98101
1455494,2,2.2,1942,3380,1.5,98102
1844713,2,1.2,4489,13282,1.5,98105
1839639,4,3.7,4394,16970,3.0,98106
1203891,4,2.1,4313,7033,2.5,98109
369348,4,4.8,1786,5732,3.0,98101
1380805,6,1.8,1050,13266,3.0,98102
752214,4,3.1,2951,18329,2.5,98106
1566589,3,3.9,2651,3762,1.5,98109
1838205,3,4.5,4011,2804,2.5,98106
745139,5,1.6,2387,19718,2.0,98102
1810143,3,4.9,2690,17870,2.5,98103
275687,6,4.6,3261,11537,2.0,98104
1394700,2,4.9,4802,2605,3.0,98108
892549,5,4.4,3093,12671,1.0,98109
195213,3,4.5,1323,5200,3.0,98103
714704,4,3.4,1606,3843,2.0,98106
65896,3,4.4,2719,3716,2.5,98104
139353,1,3.1,4269,5334,2.0,98107
79813,5,3.2,861,7963,1.0,98107
1838367,6,3.3,4637,5717,3.0,98102
1164255,3,5.0,2263,13477,2.0,98109
716041,3,1.4,4727,18489,1.5,98107
1826839,6,4.2,3457,9384,3.0,98106
1888236,2,2.1,2972,16678,3.0,98109
1496374,4,2.4,1576,7141,2.0,98102
259755,4,1.3,1920,4436,2.0,98107
323541,2,2.4,963,9589,1.0,98104
1397731,2,5.0,1878,9987,1.5,98109
1702047,1,2.6,2740,15379,2.0,98105
405398,6,3.7,4589,12128,1.0,98101
1536056,5,1.5,2934,8572,2.0,98109
1665181,4,4.7,2295,11707,3.0,98104
1277562,2,4.3,4396,1166,3.0,98102
265705,2,2.5,1294,9451,3.0,98107
1987497,6,2.4,3567,18130,3.0,98104
1091741,5,2.7,3787,7299,2.5,98105
1799190,2,2.6,1799,6926,3.0,98105
1400816,1,2.0,4703,5935,1.5,98101
365929,5,5.0,4851,11639,3.0,98106
102344,1,4.2,2937,16922,2.5,98108
820348,3,2.1,1224,13399,2.0,98108
525859,4,4.9,1732,13844,2.0,98108
956814,2,1.1,3582,2822,2.5,98102
773906,5,2.8,3717,18030,3.0,98109
508819,1,3.3,3606,18714,1.0,98109
1258060,4,1.2,2090,10604,1.5,98104
1209065,4,1.6,1039,6313,3.0,98109
494874,2,2.0,608,10000,2.5,98103
1591633,4,3.9,2571,8663,3.0,98104
1541341,2,4.8,2196,14940,2.5,98102
1881531,3,3.5,3537,2603,3.0,98107
61549,2,3.3,2919,3825,1.0,98108
1563008,6,3.1,1688,12072,1.0,98106
75739,1,2.4,549,18382,1.5,98105
857641,6,4.3,4194,16618,1.5,98105
681339,4,3.2,4096,18834,2.5,98103
1113692,4,1.9,570,7553,1.0,98105
594333,4,1.5,2454,2104,1.5,98101
993831,2,4.9,991,15841,2.5,98103
85709,5,1.1,973,18705,1.5,98103
1928625,2,4.7,4581,7173,1.0,98101
1027643,1,1.9,4619,1839,3.0,98106
1780841,2,3.6,968,5466,2.0,98107
1031652,4,2.2,1960,6369,1.0,98109
1826539,3,4.4,4809,10970,1.5,98106
279167,1,3.2,4742,15289,2.0,98105
355063,6,1.6,2209,1023,1.0,98103
919953,3,2.1,4000,16140,1.5,98105
536121,1,2.3,1939,9452,1.0,98108
1050904,1,4.5,1528,3775,2.5,98106
269222,4,4.1,1343,13788,1.5,98107
763806,6,4.3,1371,7070,2.0,98102
757788,2,1.2,3397,9755,1.0,98103
1015398,6,3.3,1222,16265,1.5,98108
1048653,4,5.0,3330,4309,3.0,98102
842879,4,4.1,3900,6123,1.5,98106
1628363,4,1.5,3811,19155,1.0,98104
1661905,3,3.7,3374,11232,3.0,98108
1392035,6,4.0,2503,7501,2.0,98101
182371,6,3.1,2551,11951,3.0,98103
432650,1,1.3,2237,19504,1.0,98104
1072509,5,1.1,4635,7568,3.0,98107
710354,2,4.8,3124,6878,1.0,98105
800774,4,2.0,1786,5190,3.0,98102
1310811,6,2.5,1076,2458,2.5,98109
832119,6,4.2,1287,4879,2.0,98101
974993,1,3.8,2067,17408,2.0,98102
403791,2,4.9,2388,11948,2.0,98101
1393075,5,1.4,663,12068,2.5,98102
1434525,5,3.8,901,17371,2.0,98101
1429087,4,1.3,3032,12078,3.0,98108
1470626,5,1.0,852,9101,1.5,98107
1478129,5,1.5,1172,13649,2.5,98101
913787,2,3.5,3384,13279,2.5,98108
166220,2,3.7,3653,14100,1.0,98105
271421,4,2.8,764,15013,2.5,98109
399317,6,1.2,1565,2075,2.0,98103
838428,1,3.5,3954,1183,2.5,98104
1873935,4,1.3,706,9315,2.5,98104
880819,3,1.6,4705,10909,3.0,98101
1082469,5,3.1,4001,18375,3.0,98103
1101665,1,2.4,907,10658,2.5,98104
935259,6,2.9,2159,10021,2.0,98104
1381379,6,3.5,3256,7321,3.0,98103
1405898,2,1.6,778,18061,1.5,98108
1611845,3,4.6,2389,6129,3.0,98106
670253,6,3.2,550,14474,1.0,98104
655556,3,1.1,4364,14079,1.0,98102
397186,5,3.5,3098,17993,2.5,98108
1467191,2,2.9,823,3674,2.5,98103
1300374,1,3.8,4513,14640,2.0,98102
1430831,2,4.1,4560,14665,1.5,98101
287103,5,4.8,2922,1718,2.0,98107
1867618,6,5.0,2304,9282,2.0,98101
739925,3,3.2,1944,15682,1.0,98102
1985443,5,3.2,4971,3686,1.5,98107
139242,6,1.1,2656,1236,1.5,98103
1473924,4,4.5,2278,8706,3.0,98105
1097146,3,1.1,3038,12920,2.5,98104
1252532,5,3.5,3794,9674,2.5,98104
1902207,1,1.4,3096,10881,1.0,98104
634326,1,2.1,2228,6431,1.0,98101
1680650,6,1.6,4168,3269,3.0,98105
946068,6,1.5,2780,10705,3.0,98109
810330,1,1.3,2074,16953,2.0,98104
885726,4,2.3,3101,4291,2.5,98105
783375,2,2.7,1462,18639,3.0,98103
215250,1,2.9,1829,8425,1.5,98109
572820,6,2.8,4024,3376,2.0,98102
312678,6,3.1,4702,15194,2.0,98102
1976836,4,4.4,1748,10535,2.5,98101
872564,1,3.5,2053,9858,2.5,98102
348254,4,1.1,559,4208,2.5,98102
1812690,1,1.7,3713,12219,1.0,98106
900012,2,2.4,617,13450,2.5,98107
1514261,5,4.8,785,12660,1.0,98102
1424736,1,1.3,2192,10037,3.0,98107
96233,5,3.8,518,18408,1.5,98105
1296356,1,1.1,1505,3225,1.5,98101
501448,2,2.5,4193,17198,2.0,98104
798810,6,4.1,4711,5014,2.0,98109
1053941,5,2.4,3836,12744,2.0,98108
156311,4,2.7,620,4061,1.5,98102
1657273,1,4.6,3169,18254,2.0,98104
1869095,6,1.3,3033,3291,1.0,98106
1500530,1,3.1,4690,1691,2.0,98101
546246,4,2.5,3970,16476,3.0,98103
1909062,2,4.9,3093,10563,2.0,98101
79709,3,4.2,4905,10331,1.0,98109
1732185,1,1.5,4763,5567,1.5,98107
1098939,4,4.7,3079,18998,1.5,98104
1895366,3,1.8,1632,11842,1.5,98108
544829,1,1.3,698,15886,1.0,98109
446456,5,3.2,901,14245,1.5,98103
1563993,6,3.9,4779,5299,2.5,98102
95689,6,3.9,4301,6288,2.0,98107
1362656,4,3.1,516,15023,1.0,98103
948704,5,3.0,3514,4017,2.0,98103
1713938,2,4.9,1544,1904,3.0,98103
225037,3,4.3,1674,17873,2.0,98105
258606,4,3.8,2339,4854,1.0,98108
1099458,1,1.8,1838,5099,2.5,98101
1512016,6,4.3,1139,15996,2.5,98106
1990235,1,4.0,957,12846,1.5,98107
829110,3,5.0,1505,1903,2.5,98101
1224441,5,1.5,1575,14958,3.0,98107
1079516,5,3.9,1305,14421,3.0,98102
1746609,4,4.9,4980,6317,2.0,98101
1522617,4,2.9,1362,13680,3.0,98104
1562532,5,3.9,4383,12213,1.0,98102
78885,4,4.9,3659,19531,1.5,98109
1793992,5,3.2,1954,3099,3.0,98108
446419,3,3.8,3128,6532,1.5,98104
765601,4,1.1,1693,18410,1.5,98107
445460,5,3.1,3364,12607,2.0,98108
410466,4,2.0,2653,4134,1.0,98109
1082833,1,1.5,826,14487,2.0,98105
1429339,6,3.8,2393,13066,3.0,98104
71584,1,1.2,4860,15197,3.0,98108
1893529,2,4.6,821,2560,1.5,98103
1803953,5,3.1,2863,13471,2.5,98102
869973,2,3.6,4703,16606,1.5,98103
603351,5,2.0,2328,6250,1.0,98106
1168844,6,1.7,4080,2033,2.5,98108
830594,4,2.0,3088,11417,2.5,98103
1749082,5,1.9,3541,1718,2.5,98102
1478926,1,4.5,2050,19940,3.0,98108
1556744,4,4.1,737,18451,1.0,98105
1846990,6,4.4,1532,4819,3.0,98108
1269211,1,3.9,2883,16744,1.5,98104
220824,4,3.6,3893,6806,1.5,98106
800593,5,3.1,2548,16609,1.5,98106
1494359,5,2.1,620,16414,1.5,98101
1507913,1,3.8,3580,1967,3.0,98105
650699,3,1.5,4908,7415,2.5,98102
1208452,5,3.0,683,7703,1.0,98102
1296729,3,1.8,4231,18698,2.0,98108
734500,4,3.0,2293,11171,2.0,98102
714687,3,2.2,829,12085,1.5,98101
1038167,1,1.2,3018,8784,3.0,98108
73331,2,3.0,1542,19859,1.5,98105
73004,2,1.7,1803,12183,3.0,98102
1337017,1,1.6,4722,2898,2.5,98108
955675,2,2.5,1852,19782,1.0,98102
1502284,1,2.4,3247,18931,1.5,98109
498013,5,4.5,4611,15882,1.0,98101
239167,3,3.3,3200,9870,2.5,98103
981253,2,4.4,505,4423,2.0,98108
1948225,5,1.6,4258,19860,1.5,98109
1711908,2,2.4,2562,18106,2.0,98101
1894053,4,3.2,2163,16251,1.0,98103
332260,1,1.6,2069,9661,1.0,98109
592955,1,1.5,885,17906,2.0,98102
1435777,5,3.6,3421,4355,2.5,98105
1697069,4,3.6,2785,1743,1.0,98102
1125878,3,1.9,3473,1019,3.0,98106
1503075,4,1.9,4390,9132,1.0,98102
1260583,4,4.0,1766,9126,1.0,98105
646822,6,1.5,714,16731,3.0,98106
1848278,3,4.7,4326,8481,1.0,98109
1261272,3,4.8,3494,14095,2.5,98108
1112016,4,4.5,2337,16189,3.0,98108
423145,2,1.8,4123,6540,1.0,98108
1407221,6,1.1,3291,15079,3.0,98108
444485,2,4.7,644,12240,1.0,98101
844300,4,2.4,3032,15748,1.0,98108
735611,2,2.2,1336,11315,1.5,98101
390053,3,2.0,4168,19978,1.0,98108
1707387,3,2.0,1845,19069,1.5,98103
744089,2,3.9,2281,6560,1.0,98101
590022,3,4.6,4490,6205,2.5,98109
1796365,1,4.1,2698,9786,2.0,98104
1270985,3,3.7,3706,2480,1.5,98103
1532117,4,2.2,3486,16442,2.0,98109
395744,5,3.2,1713,8781,2.0,98102
1893441,2,1.9,3605,16154,2.5,98104
557173,6,1.4,3929,10755,2.5,98103
714471,2,1.5,868,9413,2.5,98108
1726850,3,3.4,671,16569,2.0,98106
1948761,3,1.2,3641,15873,1.0,98102
1736647,5,4.9,1219,4939,3.0,98109
1310231,5,5.0,2986,5163,2.5,98103
1565412,6,1.6,4706,3352,1.5,98106
1906759,4,2.7,3827,2836,1.0,98109
1770389,1,4.1,1945,17706,2.5,98101
1839780,4,4.8,655,17006,2.5,98106
482184,6,4.6,3756,17137,2.5,98109
1259725,2,2.0,4173,5588,3.0,98109
289654,3,1.3,2381,4779,1.0,98102
477991,4,2.2,2026,12229,2.5,98106
1287792,3,2.7,3896,11268,1.0,98102
1933578,3,2.4,4530,11122,1.0,98107
1275745,4,4.1,3948,2150,2.0,98104
860935,4,2.0,2317,6310,1.0,98109
708139,5,4.4,1002,14263,3.0,98108
923272,6,1.9,2398,17060,3.0,98106
1230403,6,2.4,956,16480,3.0,98104
351407,1,2.8,2954,2259,3.0,98103
1993499,5,2.2,2108,4340,2.5,98109
367231,1,4.1,4029,14810,1.0,98106
625770,4,2.6,1465,2479,2.0,98103
172989,6,4.5,756,16039,2.5,98104
1509192,6,4.9,1657,4559,1.5,98108
876547,1,4.4,1451,13134,2.5,98104
326393,2,3.1,2271,4729,2.5,98104
1867119,5,3.0,4982,18525,2.5,98109
1014329,5,1.9,1120,17104,2.5,98103
684649,5,3.4,3708,19455,2.0,98102
1909608,6,4.8,1348,15257,3.0,98107
349850,3,1.3,4142,1570,1.0,98101
1904230,6,4.0,4889,15594,3.0,98103
1459761,3,4.5,3613,4085,2.0,98103
1989512,6,4.9,2283,14407,2.0,98107
91139,4,2.3,1281,1456,2.5,98107
689207,6,2.4,4465,12972,2.5,98109
821965,4,1.9,788,8628,1.0,98102
353446,3,4.2,2439,12962,2.5,98106
1324332,5,1.6,3126,4220,1.0,98107
1448558,3,2.1,3911,7856,2.0,98102
1035663,1,2.2,822,14512,1.0,98101
714006,5,2.5,2873,13779,1.0,98103
1767479,6,2.7,3280,11507,1.5,98105
1848432,6,3.2,3282,7090,2.5,98103
1095716,6,4.8,4762,9403,3.0,98102
1776721,6,2.0,3940,6617,1.5,98106
914785,6,4.1,4680,9575,1.5,98108
1449712,3,3.7,4710,13542,1.5,98104
887860,4,1.5,4383,6036,3.0,98102
1646641,3,4.2,1364,16764,3.0,98105
107939,2,1.4,871,1880,1.5,98108
1544818,3,4.0,4854,7855,2.0,98109
1971458,5,3.9,2497,12088,1.5,98109
73548,6,3.8,3363,16933,1.0,98104
506437,3,2.1,4820,16797,1.0,98103
1748413,4,3.3,4429,6502,3.0,98101
483917,6,4.0,3031,5942,1.0,98103
494503,1,3.6,3855,8041,2.5,98109
187799,2,4.2,4943,14555,2.5,98105
815820,5,3.8,1897,15236,1.5,98105
231789,4,2.1,912,15087,2.5,98102
475643,2,1.6,1941,13286,2.5,98105
1770628,3,3.5,3380,14851,1.5,98103
1654489,2,4.0,4877,10173,2.5,98109
1909926,6,1.6,1766,11329,2.0,98102
484352,6,1.7,4794,19128,2.5,98101
1999834,1,1.0,3337,15711,3.0,98105
1737745,2,3.1,1954,10662,2.0,98108
1544201,2,3.2,4822,8199,1.5,98101
852009,6,3.0,1506,19201,1.5,98109
1445875,3,2.3,1719,12486,2.0,98107
161776,3,2.7,3416,16135,1.5,98109
935678,5,4.1,727,16522,3.0,98107
1856860,3,1.7,2885,4713,1.0,98104
832119,2,1.8,2050,18056,1.0,98108
563624,1,3.7,3557,5102,1.5,98107
262803,3,4.5,2417,8380,3.0,98106
208761,6,2.4,613,6039,1.5,98103
1765090,6,4.7,2651,9792,1.0,98101
547873,5,1.2,927,7223,3.0,98103
407092,5,1.5,3878,16254,1.5,98107
71341,2,2.8,1716,17720,2.5,98107
409698,3,3.9,2444,9550,1.0,98108
1304329,3,2.5,1456,16682,1.0,98101
1992806,5,3.2,644,18570,3.0,98108
358474,3,1.1,1108,4901,2.5,98105
823429,2,2.8,2605,19130,2.5,98104
1448479,1,2.0,4718,7903,2.0,98106
773776,6,3.1,2782,13877,1.0,98106
1879003,2,3.1,3038,18666,2.0,98103
1447527,3,4.0,2453,15755,2.5,98108
869745,2,3.2,2326,15421,3.0,98105
359044,6,3.5,4527,2545,1.5,98102
128840,4,3.1,2842,8662,1.5,98103
1264343,6,5.0,999,15323,1.0,98109
211297,6,4.2,3233,19480,2.5,98108
922504,4,4.0,4939,3041,2.0,98102
1981375,3,3.5,546,16299,3.0,98108
99156,3,3.1,1687,6970,1.5,98101
258281,1,2.4,4765,5453,1.5,98101
137453,6,4.1,1093,16577,1.5,98103
1781765,2,1.8,2170,1810,2.0,98105
1048412,1,1.1,3370,7814,1.0,98109
75938,3,3.8,1011,12557,1.0,98104
109164,3,1.6,1643,18841,3.0,98108
497746,5,4.6,2576,12465,2.0,98107
773559,1,4.1,3510,10651,1.0,98103
634570,3,3.4,2709,8436,2.5,98109
1408521,4,2.3,4245,7757,2.0,98106
452681,5,3.6,3538,19333,1.5,98104
1364046,2,2.9,1058,12372,1.5,98104
1781530,5,2.2,2259,3603,2.0,98105
1214395,6,4.8,4205,15198,2.0,98102
1365483,6,1.6,3725,15862,2.0,98105
531873,2,4.0,1904,14827,1.5,98108
191900,4,4.2,3197,4831,3.0,98109
1408308,2,4.8,2316,11475,1.0,98104
847653,1,3.2,3803,16923,2.0,98104
454427,2,3.1,2660,10417,1.0,98108
587857,2,4.7,4430,11087,2.5,98103
1326542,5,4.2,1150,12821,1.0,98103
87860,4,4.1,4997,2197,1.0,98101
252630,2,4.2,3835,16261,2.5,98106
1930345,1,3.0,4354,17134,2.5,98102
1621801,5,1.2,2112,3601,2.0,98104
718875,4,1.8,4567,13252,2.5,98109
645983,4,3.6,4976,2525,2.5,98107
303078,3,2.6,2625,5693,1.5,98108
816887,6,3.4,2530,13795,1.0,98102
418893,1,3.2,3787,1934,3.0,98103
1054731,6,2.8,2776,1720,1.0,98101
1254552,5,1.9,4386,7056,3.0,98103
765295,5,3.9,4499,11328,2.5,98104
1928798,1,4.6,4253,6603,1.5,98102
1953588,4,4.1,1619,13522,1.0,98107
1042652,2,1.5,3032,15282,1.0,98103
1104212,1,3.2,1176,19475,3.0,98106
311578,5,4.3,3554,2087,2.0,98102
1437849,6,3.4,1763,16270,1.0,98102
333816,1,2.8,4494,18292,2.5,98106
1890820,4,2.1,3844,13163,3.0,98104
1326269,3,2.3,3617,19715,1.0,98102
571393,3,2.0,3138,19173,2.0,98108
1099230,2,1.8,3560,8868,1.0,98107
628921,2,3.4,2806,15666,3.0,98107
1115719,4,3.0,4235,15046,2.0,98107
630222,6,3.9,1581,14852,1.5,98104
1428054,2,2.2,1727,6831,1.0,98108
677751,3,2.8,1980,18226,2.0,98103
175851,4,3.7,2401,12895,2.5,98104
603375,4,4.9,3501,4358,3.0,98105
716978,4,2.4,921,18216,2.0,98101
844878,1,2.2,3620,15153,3.0,98109
1987135,6,2.8,2334,7280,1.5,98103
361011,6,3.9,2990,18470,3.0,98101
494244,2,4.8,4616,9780,1.5,98101
1945109,6,3.1,896,5625,1.0,98101
208272,5,4.2,1612,11115,1.0,98108
276179,3,2.9,3475,12229,1.0,98106
924506,2,1.2,2312,10893,2.5,98107
1815401,6,4.6,3026,3984,1.0,98106
1601292,3,2.2,3707,15923,2.5,98101
1316084,2,1.6,506,9840,2.5,98104
1741286,5,5.0,598,14673,1.5,98106
400036,3,2.4,1990,8328,1.0,98109
1318207,5,1.5,3246,1756,2.5,98106
432188,3,2.2,4725,2984,3.0,98106
89148,1,3.1,4613,12881,1.5,98103
1967936,1,1.4,3715,10224,1.0,98104
1250346,3,2.4,2815,4797,2.5,98107
485686,3,3.7,2911,2141,2.5,98102
535287,5,4.7,1993,15721,1.5,98109
1936668,6,2.6,1487,11445,1.5,98103
1920458,4,3.3,2551,2739,1.5,98108
1810399,3,3.5,3534,10423,1.0,98103
345901,2,1.3,2717,6423,2.5,98102
128012,2,2.4,3356,13082,3.0,98101
1991758,2,3.7,3971,13063,3.0,98102
963475,1,3.9,1107,6015,3.0,98106
1037751,6,2.4,3095,10588,1.5,98105
106116,5,1.0,1796,4513,1.5,98107
194233,6,1.0,3013,3451,1.5,98101
1130728,1,3.2,2894,18235,1.0,98107
156379,6,3.2,3450,15569,2.5,98102
1325481,6,3.2,2409,8594,3.0,98102
1119412,2,3.9,2972,6508,2.5,98107
271439,3,4.7,1369,7611,3.0,98106
1285296,2,5.0,3177,3767,2.5,98101
1255979,6,3.8,751,15746,1.5,98102
1240411,3,3.1,4396,3344,1.0,98103
905876,5,1.6,598,13667,3.0,98103
667397,4,2.5,1812,16089,2.0,98101
1248835,3,3.3,4363,12368,3.0,98103
1241605,1,5.0,1084,14890,1.0,98102
447595,2,1.5,1539,15312,2.5,98105
656306,2,4.2,4704,18507,3.0,98106
1745940,6,5.0,4682,8644,2.5,98101
1781041,6,4.2,2914,13012,1.5,98103
1492669,6,4.1,1156,16099,1.0,98103
1802289,6,2.0,1869,17466,1.0,98108
1968796,2,1.0,4017,17916,3.0,98104
1981878,3,1.9,3840,6835,2.5,98105
1838521,5,4.2,3077,17363,2.0,98107
1444028,3,1.4,3616,7846,2.5,98106
1543359,1,2.2,907,12199,2.5,98104
370057,2,3.3,2474,16158,2.5,98108
576925,3,3.3,1811,12787,2.5,98107
515994,2,3.2,3578,8098,2.5,98105
878457,1,4.9,775,15609,3.0,98101
1860853,4,1.0,3437,7392,3.0,98102
806547,4,3.0,4961,11621,2.0,98103
411652,4,3.0,3415,13939,1.0,98101
656752,2,2.2,3527,3693,1.0,98106
1389462,3,3.1,1234,15087,2.0,98108
586119,2,3.7,635,8915,2.5,98102
163768,5,3.7,2253,7662,1.5,98102
821271,3,1.4,2285,14532,3.0,98101
1445812,1,4.2,3429,15393,2.0,98108
927311,6,4.7,523,1920,1.0,98101
1973378,4,1.5,1764,16564,2.5,98106
962969,3,2.7,4219,11891,2.5,98104
1014266,3,3.0,3060,18519,2.5,98102
679112,4,1.5,2877,6778,1.5,98104
1066462,1,3.0,4194,10001,2.0,98108
1187317,2,1.8,4042,19678,3.0,98102
1117406,2,4.7,957,17907,3.0,98108
1415764,6,2.8,3289,7295,3.0,98102
910380,3,5.0,4672,17803,2.5,98104
119202,4,1.2,3633,1131,1.0,98103
349189,5,1.5,4118,7261,2.5,98107
267394,1,2.8,2722,13657,2.5,98108
1609049,2,4.5,2451,13988,1.5,98105
1300699,1,3.2,2994,5742,2.5,98107
1992517,1,3.9,2170,4943,2.5,98107
207699,6,2.7,1657,14720,1.5,98106
327342,1,1.2,3484,1943,2.5,98103
905953,4,3.6,4547,6777,2.0,98104
554655,6,3.5,1023,5362,2.0,98109
1729335,4,1.3,4024,6341,2.0,98105
1914483,6,1.7,2477,3646,1.5,98102
286824,4,2.9,1398,5562,3.0,98108
1610790,6,2.8,599,3565,2.0,98102
1117979,6,4.0,4126,5328,1.0,98103
1102257,3,2.5,3323,10407,1.0,98106
403699,4,3.7,2176,11094,2.5,98107
1978130,3,3.8,4779,16991,3.0,98102
1098072,6,3.6,1670,3188,2.5,98109
1738124,2,3.4,4874,6587,2.0,98106
1796228,6,4.2,2846,2094,1.0,98108
679674,2,3.6,2827,5920,1.5,98103
1856242,2,4.3,4982,10215,3.0,98107
448845,2,3.5,724,11964,2.5,98104
143246,2,1.6,4993,14851,1.0,98107
1194440,4,2.2,4550,8830,2.0,98104
258886,5,2.3,1940,19556,2.0,98101
320561,4,1.4,654,8424,3.0,98103
1479608,5,3.8,1569,18247,2.5,98102
1264413,4,3.4,4823,2186,2.0,98109
910931,2,3.4,801,14603,1.0,98106
1343736,1,2.9,3715,4597,2.5,98105
237646,6,3.2,3117,9375,1.0,98106
1070332,5,1.0,926,18469,2.0,98104
1582337,1,1.4,1937,1907,1.0,98101
833566,2,3.7,1567,6734,2.0,98109
864107,5,2.0,3407,5237,1.5,98108
1355257,1,1.4,2942,11732,2.5,98102
1564059,4,2.3,4441,18008,1.0,98109
1794499,2,2.0,4873,16946,2.5,98108
585620,4,1.1,2439,7493,1.0,98108
829105,4,2.6,3472,3746,2.0,98101
855609,2,1.1,4530,17494,2.0,98102
966992,5,1.0,4287,6720,1.5,98103
270326,6,4.2,1237,15582,1.0,98108
773807,3,2.3,2595,13108,1.5,98104
1360425,3,3.3,1240,7214,1.0,98101
369248,6,2.2,2383,9304,1.5,98105
396479,2,4.7,1444,11705,2.5,98106
1475658,3,3.9,4281,6515,2.0,98105
1179306,6,2.5,2227,1828,1.0,98102
1496743,1,1.8,1835,17430,3.0,98108
1336050,6,1.6,3129,12033,3.0,98104
340477,5,4.0,4502,7386,2.0,98108
333817,6,2.8,2056,9647,3.0,98108
950853,4,1.9,4130,3979,3.0,98105
1663734,4,4.7,4828,19614,3.0,98102
303017,2,2.6,1210,6444,1.5,98107
701824,4,3.2,2317,15294,1.5,98102
383245,1,4.4,1533,17033,1.0,98105
859253,6,4.3,1860,12002,1.5,98103
1124070,1,3.6,3190,12441,2.5,98103
1722341,2,4.6,3886,18648,1.0,98101
1486803,4,4.8,2627,16440,3.0,98101
1828096,3,4.7,2595,11062,3.0,98104
424842,6,2.4,590,19726,2.0,98109
423704,3,2.6,2168,4608,1.0,98105
1492627,5,2.0,4505,13562,3.0,98109
1092630,2,4.3,4549,14365,1.5,98106
330790,5,1.5,2623,8366,3.0,98106
173777,3,2.4,3656,10550,3.0,98103
1700224,3,1.0,762,3541,2.0,98104
1398055,3,3.4,4996,13453,3.0,98107
905783,5,3.6,1757,9308,2.5,98104
951366,2,2.0,715,17232,2.5,98102
183501,6,3.9,1697,3390,3.0,98104
1402670,6,2.5,1402,2601,3.0,98104
634942,1,2.2,2052,13147,2.5,98108
419566,1,4.8,3434,1288,1.5,98108
1470654,3,3.4,2332,8302,1.0,98103
169975,2,2.0,2867,8895,2.5,98104
773503,2,4.9,2374,5599,2.0,98107
1451906,4,2.6,2592,2290,2.5,98105
1464954,4,3.6,3936,15820,1.0,98102
1725190,5,3.9,1403,17316,2.5,98104
1176103,4,2.7,4942,3036,1.0,98108
398848,6,3.1,3359,5352,1.5,98102
1531177,6,2.0,2874,9438,1.5,98107
216991,5,2.9,1641,13736,3.0,98102
146952,1,2.2,1603,8487,1.5,98105
1945790,3,3.2,892,14872,2.5,98102
383260,2,3.7,3859,6062,2.0,98103
515806,1,3.5,2312,16522,2.5,98103
926058,6,4.1,3920,19360,1.5,98104
1532179,1,1.2,4283,17278,2.0,98104
1769759,5,1.3,1025,4663,1.5,98102
96015,3,1.8,3018,18711,1.0,98104
152877,6,4.9,4558,19887,2.5,98107
1376059,5,4.2,790,11991,2.0,98101
1621741,1,4.7,4203,16183,3.0,98106
1757427,2,2.1,4105,18758,2.0,98108
443922,4,3.3,2210,8278,2.0,98106
1720357,5,3.2,3667,7747,2.0,98108
721088,6,3.3,992,15626,3.0,98107
974501,1,3.9,1938,19704,2.0,98103
1595329,4,2.6,4252,9878,2.5,98107
765768,4,3.7,1367,7429,2.0,98105
1025601,1,4.2,4315,1755,1.5,98103
441670,3,2.2,995,3056,2.0,98107
481739,1,4.8,525,4116,2.0,98103
1744512,6,3.1,1265,16424,3.0,98102
1385883,2,3.9,3526,10355,1.0,98107
1771654,6,3.9,3949,15672,3.0,98101
661796,4,3.3,3930,14589,3.0,98101
789127,2,2.3,2943,14709,2.0,98105
1400339,5,3.7,4450,4566,1.0,98102
1372846,4,1.3,2402,16387,3.0,98101
1687790,3,4.9,3829,11747,1.5,98108
90633,1,1.7,833,14194,1.0,98101
1307302,5,2.1,1927,3197,3.0,98109
1101893,6,4.8,1965,16512,2.0,98108
357124,2,1.7,2695,4037,1.5,98101
880547,5,1.7,4117,4334,1.0,98107
1815582,3,4.2,1071,16608,1.5,98103
1928166,1,2.0,1301,16989,2.5,98106
761323,5,1.4,1688,14726,3.0,98102
1539423,6,1.9,694,4781,2.0,98101
1803252,2,4.6,626,7460,2.5,98105
1466084,5,2.1,4820,1244,2.0,98107
1551134,1,3.8,3334,5574,3.0,98108
1376224,6,2.6,3794,19453,2.5,98105
773953,5,2.0,3111,17660,1.0,98107
469876,2,1.6,2121,12006,2.5,98102
1922204,1,4.9,4750,6020,1.0,98101
1950946,3,3.1,4232,13340,1.0,98101
976109,3,1.5,3527,14885,2.0,98101
1418108,4,1.8,2896,17057,1.5,98103
1310945,5,2.6,2952,4132,1.5,98105
1678365,2,3.2,1309,14142,1.0,98108
758669,5,1.7,724,14393,3.0,98107
77043,1,2.1,4899,5666,1.5,98102
83635,4,4.1,3617,1768,1.5,98109
260387,2,2.7,719,10714,3.0,98106
1179267,5,1.0,2625,7201,2.0,98108
549730,2,1.2,2525,11421,1.0,98104
1918140,1,2.8,4391,12983,2.5,98102
1056891,4,1.2,777,6912,2.5,98108
1900374,2,1.7,1028,14221,1.0,98102
1192520,1,3.9,980,17792,2.0,98104
777467,3,2.9,3673,5581,2.5,98102
505796,2,2.9,3341,5102,1.5,98105
951699,4,3.4,2482,10551,2.0,98108
1614154,6,4.2,3276,3677,3.0,98103
1047057,6,1.6,2214,12810,1.0,98102
1137812,2,1.7,1681,12264,2.5,98102
1364870,2,1.5,2597,12667,1.0,98106
