Product,Price,Quantity,Total Revenue
Tablet,300,9,2700
Tablet,300,9,2700
Phone,800,9,7200
Monitor,200,9,1800
Tablet,300,9,2700
Tablet,300,9,2700
Phone,800,9,7200
Tablet,300,9,2700
Tablet,300,9,2700
Phone,800,9,7200
Tablet,300,9,2700
Tablet,300,9,2700
Laptop,1200,9,10800
Tablet,300,9,2700
Phone,800,9,7200
Phone,800,9,7200
Phone,800,9,7200
Monitor,200,9,1800
Laptop,1200,9,10800
Tablet,300,9,2700
Monitor,200,9,1800
Laptop,1200,9,10800
Phone,800,9,7200
Phone,800,9,7200
Laptop,1200,9,10800
Monitor,200,9,1800
Phone,800,9,7200
Monitor,200,9,1800
Phone,800,9,7200
Monitor,200,9,1800
Monitor,200,9,1800
Monitor,200,9,1800
Monitor,200,9,1800
Phone,800,9,7200
Monitor,200,9,1800
Tablet,300,9,2700
Tablet,300,9,2700
Laptop,1200,9,10800
Laptop,1200,9,10800
Monitor,200,9,1800
Phone,800,9,7200
Monitor,200,9,1800
Monitor,200,9,1800
Tablet,300,9,2700
Laptop,1200,9,10800
Tablet,300,9,2700
Monitor,200,9,1800
Tablet,300,9,2700
Tablet,300,9,2700
Phone,800,9,7200
Monitor,200,9,1800
Monitor,200,9,1800
Laptop,1200,9,10800
Phone,800,9,7200
Tablet,300,9,2700
Laptop,1200,9,10800
Monitor,200,9,1800
Laptop,1200,9,10800
Monitor,200,9,1800
Monitor,200,9,1800
Phone,800,9,7200
Tablet,300,9,2700
Laptop,1200,9,10800
Laptop,1200,9,10800
Phone,800,9,7200
Phone,800,9,7200
Monitor,200,9,1800
Monitor,200,9,1800
Monitor,200,9,1800
Monitor,200,9,1800
Monitor,200,9,1800
Phone,800,9,7200
Phone,800,9,7200
Laptop,1200,9,10800
Monitor,200,9,1800
Tablet,300,9,2700
Tablet,300,9,2700
Phone,800,9,7200
Monitor,200,9,1800
Phone,800,9,7200
Tablet,300,9,2700
Laptop,1200,9,10800
Tablet,300,9,2700
Tablet,300,9,2700
Phone,800,9,7200
Phone,800,9,7200
Phone,800,9,7200
Phone,800,9,7200
Tablet,300,9,2700
Monitor,200,9,1800
Laptop,1200,9,10800
Laptop,1200,9,10800
Monitor,200,9,1800
Laptop,1200,9,10800
Laptop,1200,9,10800
Tablet,300,9,2700
Monitor,200,9,1800
Tablet,300,9,2700
Monitor,200,9,1800
Monitor,200,9,1800
Laptop,1200,9,10800
Laptop,1200,9,10800
Tablet,300,9,2700
Monitor,200,9,1800
Laptop,1200,9,10800
Phone,800,9,7200
Laptop,1200,9,10800
Laptop,1200,9,10800
Tablet,300,9,2700
Tablet,300,9,2700
Monitor,200,9,1800
Tablet,300,9,2700
Tablet,300,9,2700
Laptop,1200,9,10800
Phone,800,9,7200
Laptop,1200,9,10800
Monitor,200,9,1800
Phone,800,9,7200
Tablet,300,9,2700
Phone,800,9,7200
Phone,800,9,7200
Monitor,200,9,1800
Phone,800,9,7200
Phone,800,9,7200
Laptop,1200,9,10800
Laptop,1200,9,10800
Laptop,1200,9,10800
Monitor,200,9,1800
Laptop,1200,9,10800
Monitor,200,9,1800
Monitor,200,9,1800
Monitor,200,9,1800
Phone,800,9,7200
Phone,800,9,7200
Monitor,200,9,1800
Tablet,300,9,2700
Tablet,300,9,2700
Phone,800,9,7200
Phone,800,9,7200
Laptop,1200,9,10800
Monitor,200,9,1800
Laptop,1200,9,10800
Laptop,1200,9,10800
Tablet,300,9,2700
Laptop,1200,9,10800
Monitor,200,9,1800
Tablet,300,9,2700
Phone,800,9,7200
Tablet,300,9,2700
Monitor,200,9,1800
Monitor,200,9,1800
Laptop,1200,9,10800
Phone,800,9,7200
Phone,800,9,7200
Laptop,1200,9,10800
Laptop,1200,9,10800
Phone,800,9,7200
Laptop,1200,9,10800
Phone,800,9,7200
Laptop,1200,9,10800
Phone,800,9,7200
Laptop,1200,9,10800
Phone,800,9,7200
Laptop,1200,9,10800
Tablet,300,9,2700
Phone,800,9,7200
Tablet,300,9,2700
Tablet,300,9,2700
Phone,800,9,7200
Laptop,1200,9,10800
Phone,800,9,7200
Tablet,300,9,2700
Monitor,200,9,1800
Phone,800,9,7200
Monitor,200,9,1800
Laptop,1200,9,10800
Tablet,300,9,2700
Monitor,200,9,1800
Phone,800,9,7200
Tablet,300,9,2700
Monitor,200,9,1800
Phone,800,9,7200
Phone,800,9,7200
Phone,800,9,7200
Laptop,1200,9,10800
Monitor,200,9,1800
Monitor,200,9,1800
Phone,800,9,7200
Laptop,1200,9,10800
Monitor,200,9,1800
Phone,800,9,7200
Phone,800,9,7200
Laptop,1200,9,10800
Laptop,1200,9,10800
Monitor,200,9,1800
Monitor,200,9,1800
Phone,800,9,7200
Phone,800,9,7200
Tablet,300,9,2700
Laptop,1200,9,10800
Laptop,1200,9,10800
Monitor,200,9,1800
Phone,800,9,7200
Phone,800,9,7200
Monitor,200,9,1800
Phone,800,9,7200
Monitor,200,9,1800
Tablet,300,9,2700
Phone,800,9,7200
Laptop,1200,9,10800
Laptop,1200,9,10800
Tablet,300,9,2700
Monitor,200,9,1800
Phone,800,9,7200
Monitor,200,9,1800
Monitor,200,9,1800
Laptop,1200,9,10800
Tablet,300,9,2700
Monitor,200,9,1800
Monitor,200,9,1800
Phone,800,9,7200
Tablet,300,9,2700
Monitor,200,9,1800
Tablet,300,9,2700
Monitor,200,9,1800
Monitor,200,9,1800
Monitor,200,9,1800
Monitor,200,9,1800
Tablet,300,9,2700
Laptop,1200,9,10800
Laptop,1200,9,10800
Tablet,300,9,2700
Tablet,300,9,2700
Laptop,1200,9,10800
Tablet,300,9,2700
Tablet,300,9,2700
Monitor,200,9,1800
Phone,800,9,7200
Monitor,200,9,1800
Laptop,1200,9,10800
Tablet,300,9,2700
Monitor,200,9,1800
Phone,800,9,7200
Laptop,1200,9,10800
Laptop,1200,9,10800
Laptop,1200,9,10800
Tablet,300,9,2700
Laptop,1200,9,10800
Phone,800,9,7200
Tablet,300,9,2700
Laptop,1200,9,10800
Phone,800,9,7200
Monitor,200,9,1800
Tablet,300,9,2700
Laptop,1200,9,10800
Tablet,300,9,2700
Tablet,300,9,2700
Phone,800,9,7200
Phone,800,9,7200
Laptop,1200,9,10800
Phone,800,9,7200
Laptop,1200,9,10800
Phone,800,9,7200
Monitor,200,9,1800
Tablet,300,9,2700
Tablet,300,9,2700
Laptop,1200,9,10800
Tablet,300,9,2700
Laptop,1200,9,10800
Laptop,1200,9,10800
Laptop,1200,9,10800
Laptop,1200,9,10800
Laptop,1200,9,10800
Laptop,1200,9,10800
Phone,800,9,7200
Monitor,200,9,1800
Phone,800,9,7200
Laptop,1200,9,10800
Monitor,200,9,1800
Monitor,200,9,1800
Tablet,300,9,2700
Monitor,200,9,1800
Tablet,300,9,2700
Tablet,300,9,2700
Laptop,1200,9,10800
Phone,800,9,7200
Monitor,200,9,1800
Tablet,300,9,2700
Phone,800,9,7200
Laptop,1200,9,10800
Phone,800,9,7200
Phone,800,9,7200
Tablet,300,9,2700
Phone,800,9,7200
Tablet,300,9,2700
Phone,800,9,7200
Laptop,1200,9,10800
Phone,800,9,7200
Phone,800,9,7200
Laptop,1200,9,10800
Phone,800,9,7200
Monitor,200,9,1800
Laptop,1200,9,10800
Laptop,1200,9,10800
Monitor,200,9,1800
Phone,800,9,7200
Phone,800,9,7200
Laptop,1200,9,10800
Tablet,300,9,2700
Monitor,200,9,1800
Laptop,1200,9,10800
Laptop,1200,9,10800
Monitor,200,9,1800
Tablet,300,9,2700
Monitor,200,9,1800
Laptop,1200,9,10800
Laptop,1200,9,10800
Monitor,200,9,1800
Tablet,300,9,2700
Tablet,300,9,2700
Laptop,1200,9,10800
Tablet,300,9,2700
Tablet,300,9,2700
Phone,800,9,7200
Phone,800,9,7200
Laptop,1200,9,10800
Monitor,200,9,1800
Monitor,200,9,1800
Phone,800,9,7200
Monitor,200,9,1800
Laptop,1200,9,10800
Monitor,200,9,1800
Tablet,300,9,2700
Laptop,1200,9,10800
Laptop,1200,9,10800
Laptop,1200,9,10800
Monitor,200,9,1800
Phone,800,9,7200
Phone,800,9,7200
Tablet,300,9,2700
Laptop,1200,9,10800
Tablet,300,9,2700
Tablet,300,9,2700
Phone,800,9,7200
Tablet,300,9,2700
Tablet,300,9,2700
Monitor,200,9,1800
Monitor,200,9,1800
Laptop,1200,9,10800
Laptop,1200,9,10800
Phone,800,9,7200
Monitor,200,9,1800
Phone,800,9,7200
Monitor,200,9,1800
Tablet,300,9,2700
Monitor,200,9,1800
Monitor,200,9,1800
Monitor,200,9,1800
Tablet,300,9,2700
Monitor,200,9,1800
Monitor,200,9,1800
Laptop,1200,9,10800
Laptop,1200,9,10800
Monitor,200,9,1800
Phone,800,9,7200
Phone,800,9,7200
Tablet,300,9,2700
Phone,800,9,7200
Monitor,200,9,1800
Monitor,200,9,1800
Laptop,1200,9,10800
Phone,800,9,7200
Laptop,1200,9,10800
Laptop,1200,9,10800
Phone,800,9,7200
Phone,800,9,7200
Laptop,1200,9,10800
Phone,800,9,7200
Laptop,1200,9,10800
Phone,800,9,7200
Monitor,200,9,1800
Monitor,200,9,1800
Laptop,1200,9,10800
Phone,800,9,7200
Laptop,1200,9,10800
Laptop,1200,9,10800
Laptop,1200,9,10800
Laptop,1200,9,10800
Laptop,1200,9,10800
Phone,800,9,7200
Monitor,200,9,1800
Laptop,1200,9,10800
Tablet,300,9,2700
Monitor,200,9,1800
Phone,800,9,7200
Laptop,1200,9,10800
Laptop,1200,9,10800
Laptop,1200,9,10800
Tablet,300,9,2700
Laptop,1200,9,10800
Phone,800,9,7200
Monitor,200,9,1800
Laptop,1200,9,10800
Laptop,1200,9,10800
Phone,800,9,7200
Tablet,300,9,2700
Laptop,1200,9,10800
Phone,800,9,7200
Phone,800,9,7200
Tablet,300,9,2700
Laptop,1200,9,10800
Laptop,1200,9,10800
Laptop,1200,9,10800
Phone,800,9,7200
Tablet,300,9,2700
Phone,800,9,7200
Monitor,200,9,1800
Tablet,300,9,2700
Laptop,1200,9,10800
Monitor,200,9,1800
Monitor,200,9,1800
Tablet,300,9,2700
Laptop,1200,9,10800
Tablet,300,9,2700
Tablet,300,9,2700
Phone,800,9,7200
Laptop,1200,9,10800
Tablet,300,9,2700
Phone,800,9,7200
Monitor,200,9,1800
Tablet,300,9,2700
Monitor,200,9,1800
Laptop,1200,9,10800
Monitor,200,9,1800
Monitor,200,9,1800
Monitor,200,9,1800
Phone,800,9,7200
Laptop,1200,9,10800
Laptop,1200,9,10800
Monitor,200,9,1800
Monitor,200,9,1800
Monitor,200,9,1800
Phone,800,9,7200
Phone,800,9,7200
Monitor,200,9,1800
Monitor,200,9,1800
Laptop,1200,9,10800
Laptop,1200,9,10800
Laptop,1200,9,10800
Monitor,200,9,1800
Phone,800,9,7200
Laptop,1200,9,10800
Tablet,300,9,2700
Tablet,300,9,2700
Monitor,200,9,1800
Laptop,1200,9,10800
Phone,800,9,7200
Phone,800,9,7200
Phone,800,9,7200
Phone,800,9,7200
Tablet,300,9,2700
Monitor,200,9,1800
Tablet,300,9,2700
Phone,800,9,7200
Monitor,200,9,1800
Phone,800,9,7200
Laptop,1200,9,10800
Phone,800,9,7200
Tablet,300,9,2700
Phone,800,9,7200
Phone,800,9,7200
Phone,800,9,7200
Laptop,1200,9,10800
Tablet,300,9,2700
Tablet,300,9,2700
Laptop,1200,9,10800
Monitor,200,9,1800
Phone,800,9,7200
Phone,800,9,7200
Monitor,200,9,1800
Monitor,200,9,1800
Tablet,300,9,2700
Laptop,1200,9,10800
Phone,800,9,7200
Laptop,1200,9,10800
Monitor,200,9,1800
Monitor,200,9,1800
Laptop,1200,9,10800
Laptop,1200,9,10800
Tablet,300,9,2700
Monitor,200,9,1800
Phone,800,9,7200
Monitor,200,9,1800
Phone,800,9,7200
Laptop,1200,9,10800
Tablet,300,9,2700
Laptop,1200,9,10800
Tablet,300,9,2700
Laptop,1200,9,10800
Tablet,300,9,2700
Phone,800,9,7200
Monitor,200,9,1800
Laptop,1200,9,10800
Monitor,200,9,1800
Laptop,1200,9,10800
Phone,800,9,7200
Phone,800,9,7200
Phone,800,9,7200
Tablet,300,9,2700
Monitor,200,9,1800
Phone,800,9,7200
Phone,800,9,7200
Monitor,200,9,1800
Tablet,300,9,2700
Monitor,200,9,1800
Tablet,300,9,2700
Phone,800,9,7200
Phone,800,9,7200
Tablet,300,9,2700
Laptop,1200,9,10800
Laptop,1200,9,10800
Tablet,300,9,2700
Laptop,1200,9,10800
Phone,800,9,7200
Monitor,200,9,1800
Monitor,200,9,1800
Monitor,200,9,1800
Laptop,1200,9,10800
Monitor,200,9,1800
Laptop,1200,9,10800
Phone,800,9,7200
Tablet,300,9,2700
Laptop,1200,9,10800
Tablet,300,9,2700
Phone,800,9,7200
Tablet,300,9,2700
Monitor,200,9,1800
Monitor,200,9,1800
Monitor,200,9,1800
Laptop,1200,9,10800
Laptop,1200,9,10800
Laptop,1200,9,10800
Phone,800,9,7200
Monitor,200,9,1800
Tablet,300,9,2700
Phone,800,9,7200
Phone,800,9,7200
Laptop,1200,8,9600
Phone,800,8,6400
Laptop,1200,8,9600
Monitor,200,8,1600
Monitor,200,8,1600
Laptop,1200,8,9600
Tablet,300,8,2400
Tablet,300,8,2400
Laptop,1200,8,9600
Tablet,300,8,2400
Monitor,200,8,1600
Laptop,1200,8,9600
Phone,800,8,6400
Monitor,200,8,1600
Phone,800,8,6400
Monitor,200,8,1600
Monitor,200,8,1600
Laptop,1200,8,9600
Laptop,1200,8,9600
Monitor,200,8,1600
Phone,800,8,6400
Monitor,200,8,1600
Monitor,200,8,1600
Tablet,300,8,2400
Monitor,200,8,1600
Phone,800,8,6400
Phone,800,8,6400
Tablet,300,8,2400
Phone,800,8,6400
Laptop,1200,8,9600
Phone,800,8,6400
Laptop,1200,8,9600
Tablet,300,8,2400
Tablet,300,8,2400
Monitor,200,8,1600
Tablet,300,8,2400
Monitor,200,8,1600
Monitor,200,8,1600
Laptop,1200,8,9600
Phone,800,8,6400
Tablet,300,8,2400
Phone,800,8,6400
Laptop,1200,8,9600
Tablet,300,8,2400
Tablet,300,8,2400
Laptop,1200,8,9600
Monitor,200,8,1600
Monitor,200,8,1600
Tablet,300,8,2400
Phone,800,8,6400
Laptop,1200,8,9600
Monitor,200,8,1600
Tablet,300,8,2400
Phone,800,8,6400
Phone,800,8,6400
Laptop,1200,8,9600
Tablet,300,8,2400
Laptop,1200,8,9600
Phone,800,8,6400
Tablet,300,8,2400
Tablet,300,8,2400
Laptop,1200,8,9600
Phone,800,8,6400
Tablet,300,8,2400
Tablet,300,8,2400
Tablet,300,8,2400
Laptop,1200,8,9600
Monitor,200,8,1600
Tablet,300,8,2400
Phone,800,8,6400
Laptop,1200,8,9600
Tablet,300,8,2400
Tablet,300,8,2400
Phone,800,8,6400
Phone,800,8,6400
Laptop,1200,8,9600
Laptop,1200,8,9600
Tablet,300,8,2400
Tablet,300,8,2400
Laptop,1200,8,9600
Monitor,200,8,1600
Monitor,200,8,1600
Laptop,1200,8,9600
Phone,800,8,6400
Tablet,300,8,2400
Phone,800,8,6400
Laptop,1200,8,9600
Phone,800,8,6400
Phone,800,8,6400
Phone,800,8,6400
Tablet,300,8,2400
Monitor,200,8,1600
Phone,800,8,6400
Monitor,200,8,1600
Phone,800,8,6400
Tablet,300,8,2400
Tablet,300,8,2400
Laptop,1200,8,9600
Tablet,300,8,2400
Tablet,300,8,2400
Monitor,200,8,1600
Tablet,300,8,2400
Laptop,1200,8,9600
Laptop,1200,8,9600
Tablet,300,8,2400
Phone,800,8,6400
Phone,800,8,6400
Laptop,1200,8,9600
Laptop,1200,8,9600
Phone,800,8,6400
Laptop,1200,8,9600
Monitor,200,8,1600
Tablet,300,8,2400
Monitor,200,8,1600
Tablet,300,8,2400
Phone,800,8,6400
Laptop,1200,8,9600
Laptop,1200,8,9600
Laptop,1200,8,9600
Laptop,1200,8,9600
Laptop,1200,8,9600
Tablet,300,8,2400
Monitor,200,8,1600
Phone,800,8,6400
Tablet,300,8,2400
Monitor,200,8,1600
Monitor,200,8,1600
Laptop,1200,8,9600
Phone,800,8,6400
Monitor,200,8,1600
Monitor,200,8,1600
Tablet,300,8,2400
Laptop,1200,8,9600
Phone,800,8,6400
Laptop,1200,8,9600
Phone,800,8,6400
Monitor,200,8,1600
Laptop,1200,8,9600
Phone,800,8,6400
Phone,800,8,6400
Laptop,1200,8,9600
Tablet,300,8,2400
Monitor,200,8,1600
Phone,800,8,6400
Monitor,200,8,1600
Laptop,1200,8,9600
Monitor,200,8,1600
Phone,800,8,6400
Monitor,200,8,1600
Laptop,1200,8,9600
Laptop,1200,8,9600
Monitor,200,8,1600
Tablet,300,8,2400
Monitor,200,8,1600
Monitor,200,8,1600
Monitor,200,8,1600
Tablet,300,8,2400
Phone,800,8,6400
Phone,800,8,6400
Phone,800,8,6400
Phone,800,8,6400
Monitor,200,8,1600
Monitor,200,8,1600
Monitor,200,8,1600
Phone,800,8,6400
Tablet,300,8,2400
Monitor,200,8,1600
Tablet,300,8,2400
Phone,800,8,6400
Tablet,300,8,2400
Tablet,300,8,2400
Laptop,1200,8,9600
Monitor,200,8,1600
Laptop,1200,8,9600
Tablet,300,8,2400
Laptop,1200,8,9600
Phone,800,8,6400
Monitor,200,8,1600
Tablet,300,8,2400
Phone,800,8,6400
Laptop,1200,8,9600
Phone,800,8,6400
Laptop,1200,8,9600
Phone,800,8,6400
Tablet,300,8,2400
Phone,800,8,6400
Monitor,200,8,1600
Phone,800,8,6400
Phone,800,8,6400
Monitor,200,8,1600
Phone,800,8,6400
Tablet,300,8,2400
Laptop,1200,8,9600
Monitor,200,8,1600
Tablet,300,8,2400
Laptop,1200,8,9600
Phone,800,8,6400
Phone,800,8,6400
Phone,800,8,6400
Phone,800,8,6400
Monitor,200,8,1600
Monitor,200,8,1600
Monitor,200,8,1600
Laptop,1200,8,9600
Laptop,1200,8,9600
Monitor,200,8,1600
Phone,800,8,6400
Tablet,300,8,2400
Tablet,300,8,2400
Tablet,300,8,2400
Laptop,1200,8,9600
Phone,800,8,6400
Phone,800,8,6400
Monitor,200,8,1600
Tablet,300,8,2400
Tablet,300,8,2400
Monitor,200,8,1600
Monitor,200,8,1600
Monitor,200,8,1600
Tablet,300,8,2400
Laptop,1200,8,9600
Monitor,200,8,1600
Phone,800,8,6400
Tablet,300,8,2400
Tablet,300,8,2400
Phone,800,8,6400
Monitor,200,8,1600
Monitor,200,8,1600
Laptop,1200,8,9600
Phone,800,8,6400
Phone,800,8,6400
Laptop,1200,8,9600
Phone,800,8,6400
Monitor,200,8,1600
Monitor,200,8,1600
Phone,800,8,6400
Phone,800,8,6400
Monitor,200,8,1600
Monitor,200,8,1600
Laptop,1200,8,9600
Monitor,200,8,1600
Laptop,1200,8,9600
Phone,800,8,6400
Tablet,300,8,2400
Monitor,200,8,1600
Tablet,300,8,2400
Monitor,200,8,1600
Phone,800,8,6400
Phone,800,8,6400
Phone,800,8,6400
Monitor,200,8,1600
Laptop,1200,8,9600
Laptop,1200,8,9600
Tablet,300,8,2400
Tablet,300,8,2400
Phone,800,8,6400
Phone,800,8,6400
Laptop,1200,8,9600
Phone,800,8,6400
Phone,800,8,6400
Monitor,200,8,1600
Laptop,1200,8,9600
Laptop,1200,8,9600
Monitor,200,8,1600
Laptop,1200,8,9600
Phone,800,8,6400
Monitor,200,8,1600
Tablet,300,8,2400
Monitor,200,8,1600
Laptop,1200,8,9600
Monitor,200,8,1600
Tablet,300,8,2400
Monitor,200,8,1600
Phone,800,8,6400
Monitor,200,8,1600
Monitor,200,8,1600
Laptop,1200,8,9600
Monitor,200,8,1600
Phone,800,8,6400
Monitor,200,8,1600
Laptop,1200,8,9600
Phone,800,8,6400
Phone,800,8,6400
Laptop,1200,8,9600
Laptop,1200,8,9600
Tablet,300,8,2400
Laptop,1200,8,9600
Phone,800,8,6400
Phone,800,8,6400
Tablet,300,8,2400
Tablet,300,8,2400
Phone,800,8,6400
Tablet,300,8,2400
Tablet,300,8,2400
Laptop,1200,8,9600
Tablet,300,8,2400
Laptop,1200,8,9600
Phone,800,8,6400
Tablet,300,8,2400
Tablet,300,8,2400
Phone,800,8,6400
Laptop,1200,8,9600
Laptop,1200,8,9600
Laptop,1200,8,9600
Tablet,300,8,2400
Monitor,200,8,1600
Monitor,200,8,1600
Phone,800,8,6400
Monitor,200,8,1600
Tablet,300,8,2400
Tablet,300,8,2400
Laptop,1200,8,9600
Monitor,200,8,1600
Laptop,1200,8,9600
Laptop,1200,8,9600
Monitor,200,8,1600
Tablet,300,8,2400
Tablet,300,8,2400
Tablet,300,8,2400
Monitor,200,8,1600
Laptop,1200,8,9600
Laptop,1200,8,9600
Laptop,1200,8,9600
Tablet,300,8,2400
Monitor,200,8,1600
Phone,800,8,6400
Monitor,200,8,1600
Monitor,200,8,1600
Monitor,200,8,1600
Monitor,200,8,1600
Phone,800,8,6400
Laptop,1200,8,9600
Monitor,200,8,1600
Monitor,200,8,1600
Laptop,1200,8,9600
Laptop,1200,8,9600
Laptop,1200,8,9600
Phone,800,8,6400
Tablet,300,8,2400
Phone,800,8,6400
Phone,800,8,6400
Phone,800,8,6400
Monitor,200,8,1600
Tablet,300,8,2400
Phone,800,8,6400
Tablet,300,8,2400
Laptop,1200,8,9600
Laptop,1200,8,9600
Phone,800,8,6400
Laptop,1200,8,9600
Laptop,1200,8,9600
Laptop,1200,8,9600
Laptop,1200,8,9600
Phone,800,8,6400
Monitor,200,8,1600
Phone,800,8,6400
Tablet,300,8,2400
Laptop,1200,8,9600
Laptop,1200,8,9600
Monitor,200,8,1600
Tablet,300,8,2400
Phone,800,8,6400
Tablet,300,8,2400
Tablet,300,8,2400
Laptop,1200,8,9600
Laptop,1200,8,9600
Laptop,1200,8,9600
Phone,800,8,6400
Phone,800,8,6400
Monitor,200,8,1600
Tablet,300,8,2400
Laptop,1200,8,9600
Monitor,200,8,1600
Monitor,200,8,1600
Phone,800,8,6400
Monitor,200,8,1600
Tablet,300,8,2400
Laptop,1200,8,9600
Tablet,300,8,2400
Tablet,300,8,2400
Monitor,200,8,1600
Phone,800,8,6400
Phone,800,8,6400
Phone,800,8,6400
Monitor,200,8,1600
Monitor,200,8,1600
Monitor,200,8,1600
Tablet,300,8,2400
Laptop,1200,8,9600
Laptop,1200,8,9600
Phone,800,8,6400
Phone,800,8,6400
Tablet,300,8,2400
Monitor,200,8,1600
Monitor,200,8,1600
Tablet,300,8,2400
Tablet,300,8,2400
Tablet,300,8,2400
Laptop,1200,8,9600
Laptop,1200,8,9600
Phone,800,8,6400
Phone,800,8,6400
Tablet,300,8,2400
Monitor,200,8,1600
Monitor,200,8,1600
Monitor,200,8,1600
Monitor,200,8,1600
Laptop,1200,8,9600
Laptop,1200,8,9600
Monitor,200,8,1600
Phone,800,8,6400
Monitor,200,8,1600
Phone,800,8,6400
Laptop,1200,8,9600
Tablet,300,8,2400
Monitor,200,8,1600
Laptop,1200,8,9600
Tablet,300,8,2400
Tablet,300,8,2400
Tablet,300,8,2400
Phone,800,8,6400
Laptop,1200,8,9600
Tablet,300,8,2400
Laptop,1200,8,9600
Laptop,1200,8,9600
Laptop,1200,8,9600
Laptop,1200,8,9600
Phone,800,8,6400
Monitor,200,8,1600
Laptop,1200,8,9600
Laptop,1200,8,9600
Laptop,1200,8,9600
Phone,800,8,6400
Tablet,300,8,2400
Phone,800,8,6400
Laptop,1200,8,9600
Phone,800,8,6400
Laptop,1200,8,9600
Tablet,300,8,2400
Monitor,200,8,1600
Phone,800,8,6400
Phone,800,8,6400
Monitor,200,8,1600
Phone,800,8,6400
Phone,800,8,6400
Laptop,1200,8,9600
Monitor,200,8,1600
Monitor,200,8,1600
Laptop,1200,8,9600
Tablet,300,8,2400
Tablet,300,8,2400
Phone,800,8,6400
Phone,800,8,6400
Phone,800,8,6400
Laptop,1200,8,9600
Monitor,200,8,1600
Laptop,1200,8,9600
Laptop,1200,8,9600
Laptop,1200,8,9600
Tablet,300,8,2400
Phone,800,8,6400
Phone,800,8,6400
Phone,800,8,6400
Phone,800,8,6400
Tablet,300,8,2400
Phone,800,8,6400
Monitor,200,8,1600
Monitor,200,8,1600
Phone,800,8,6400
Tablet,300,8,2400
Tablet,300,8,2400
Laptop,1200,8,9600
Laptop,1200,8,9600
Laptop,1200,8,9600
Monitor,200,8,1600
Tablet,300,8,2400
Tablet,300,8,2400
Phone,800,8,6400
Laptop,1200,8,9600
Laptop,1200,8,9600
Phone,800,8,6400
Phone,800,8,6400
Monitor,200,8,1600
Tablet,300,8,2400
Monitor,200,8,1600
Tablet,300,8,2400
Tablet,300,8,2400
Phone,800,8,6400
Tablet,300,8,2400
Tablet,300,8,2400
Tablet,300,8,2400
Monitor,200,8,1600
Laptop,1200,8,9600
Phone,800,8,6400
Laptop,1200,8,9600
Phone,800,8,6400
Laptop,1200,8,9600
Phone,800,8,6400
Tablet,300,8,2400
Phone,800,8,6400
Tablet,300,8,2400
Tablet,300,8,2400
Phone,800,8,6400
Tablet,300,8,2400
Phone,800,8,6400
Laptop,1200,8,9600
Phone,800,8,6400
Monitor,200,8,1600
Laptop,1200,8,9600
Phone,800,8,6400
Phone,800,8,6400
Tablet,300,8,2400
Monitor,200,8,1600
Monitor,200,8,1600
Laptop,1200,8,9600
Phone,800,8,6400
Laptop,1200,8,9600
Phone,800,8,6400
Laptop,1200,8,9600
Tablet,300,8,2400
Monitor,200,8,1600
Laptop,1200,8,9600
Tablet,300,8,2400
Monitor,200,8,1600
Laptop,1200,8,9600
Phone,800,8,6400
Phone,800,8,6400
Monitor,200,8,1600
Phone,800,8,6400
Monitor,200,8,1600
Monitor,200,8,1600
Phone,800,8,6400
Tablet,300,8,2400
Phone,800,8,6400
Monitor,200,8,1600
Laptop,1200,8,9600
Tablet,300,8,2400
Laptop,1200,8,9600
Tablet,300,8,2400
Tablet,300,8,2400
Laptop,1200,8,9600
Phone,800,8,6400
Monitor,200,8,1600
Tablet,300,8,2400
Monitor,200,8,1600
Monitor,200,8,1600
Monitor,200,8,1600
Phone,800,8,6400
Monitor,200,8,1600
Monitor,200,8,1600
Monitor,200,8,1600
Laptop,1200,8,9600
Tablet,300,8,2400
Tablet,300,8,2400
Phone,800,8,6400
Laptop,1200,8,9600
Monitor,200,8,1600
Laptop,1200,8,9600
Phone,800,8,6400
Laptop,1200,8,9600
Monitor,200,8,1600
Monitor,200,8,1600
Laptop,1200,8,9600
Monitor,200,8,1600
Tablet,300,8,2400
Monitor,200,8,1600
Phone,800,8,6400
Laptop,1200,8,9600
Monitor,200,8,1600
Laptop,1200,8,9600
Monitor,200,8,1600
Monitor,200,8,1600
Phone,800,8,6400
Tablet,300,8,2400
Phone,800,8,6400
Tablet,300,8,2400
Phone,800,8,6400
Tablet,300,8,2400
Tablet,300,8,2400
Tablet,300,8,2400
Phone,800,8,6400
Laptop,1200,8,9600
Phone,800,8,6400
Phone,800,8,6400
Phone,800,8,6400
Monitor,200,8,1600
Laptop,1200,8,9600
Monitor,200,8,1600
Laptop,1200,8,9600
Tablet,300,8,2400
Phone,800,8,6400
Tablet,300,8,2400
Monitor,200,8,1600
Monitor,200,8,1600
Monitor,200,8,1600
Laptop,1200,8,9600
Monitor,200,8,1600
Monitor,200,8,1600
Phone,800,8,6400
Laptop,1200,8,9600
Tablet,300,8,2400
Phone,800,8,6400
Phone,800,8,6400
Monitor,200,8,1600
Phone,800,8,6400
Monitor,200,8,1600
Laptop,1200,8,9600
Phone,800,8,6400
Monitor,200,8,1600
Laptop,1200,8,9600
Tablet,300,8,2400
Monitor,200,8,1600
Tablet,300,8,2400
Monitor,200,8,1600
Tablet,300,8,2400
Phone,800,8,6400
Tablet,300,8,2400
Laptop,1200,8,9600
