Age,Income,IsStudent,Purchased
49,39504,1,1
41,91516,1,0
63,16844,0,0
52,49572,0,0
54,99423,0,0
49,98813,1,0
24,117648,0,0
50,37975,0,0
48,34449,0,0
29,34459,1,1
28,81795,0,0
41,33604,0,0
25,94395,0,0
49,75140,1,0
55,40362,0,1
39,42943,0,1
51,36319,0,0
36,115751,0,0
37,116433,0,0
31,66050,0,1
50,22697,0,1
27,103611,0,0
33,68655,0,1
21,111896,0,0
44,108696,1,0
45,43735,0,1
60,46293,0,0
33,84485,0,0
50,91195,0,0
65,23010,1,0
36,107305,0,0
38,104359,0,0
39,96936,1,0
26,55727,1,1
26,119545,1,0
26,29787,0,0
44,88442,0,0
34,28303,1,0
61,81802,1,0
62,113782,0,0
25,68448,1,0
33,84513,0,0
35,21068,0,1
50,46227,0,1
18,27740,0,0
29,103333,0,0
23,79745,0,1
58,22791,0,0
22,15485,0,1
33,60048,0,1
35,45695,1,1
35,52441,0,1
18,15337,1,1
36,105972,0,0
25,30092,1,1
20,71052,0,1
42,115307,1,0
22,16471,0,0
57,66194,0,1
36,59388,0,1
35,108232,1,0
48,87025,1,0
50,73045,0,0
64,88392,0,1
35,109147,1,0
56,76088,1,0
33,89901,0,0
33,114909,1,0
64,20664,0,0
55,103859,1,0
58,106991,1,0
24,20379,0,1
31,82660,0,0
60,46536,0,0
65,19991,0,0
42,87330,1,0
49,109754,1,0
55,111649,0,0
39,116610,1,0
33,108513,0,0
46,43359,1,1
33,64302,1,1
29,33043,1,1
34,103059,0,0
54,24070,0,0
44,87735,0,1
42,99239,0,0
30,99803,0,0
25,29133,1,1
22,71955,0,1
29,43571,0,0
58,41991,0,0
20,92115,0,0
52,64741,0,1
50,113891,0,0
39,99539,0,0
61,36871,0,0
26,21223,0,1
58,29197,0,1
35,89923,1,1
46,117657,1,0
56,107438,0,0
44,95375,0,0
53,78196,1,1
62,115909,0,0
34,115842,0,0
51,94432,0,0
63,56525,1,0
20,31198,1,1
22,49524,0,0
31,109187,0,0
20,113172,0,0
40,114664,1,0
56,107680,1,0
47,99293,0,0
62,114499,1,0
40,33515,0,0
44,37027,0,0
27,28792,0,0
42,96313,0,0
30,100330,0,0
33,47544,1,1
58,99287,0,0
51,111559,0,0
54,100263,0,0
39,38665,0,0
34,46126,0,1
40,34481,0,0
53,106372,0,0
26,114637,0,0
19,38549,0,0
49,83872,0,0
39,88693,0,0
60,67236,0,0
30,78983,0,1
25,51155,1,1
18,52481,1,0
34,112103,1,0
29,118405,0,0
21,82967,0,1
30,114320,1,0
48,97561,0,0
58,35446,0,1
24,23507,1,1
40,48208,0,1
41,32522,0,1
22,62402,1,0
22,40490,1,1
34,53011,1,1
47,50071,0,1
26,62754,1,0
23,110949,1,0
42,60102,1,1
36,29040,1,1
33,119254,0,0
38,22046,0,0
19,54374,1,1
27,51189,0,1
33,98998,0,0
54,119407,1,0
32,101070,0,0
30,49968,0,1
30,35935,0,0
49,70581,0,1
62,24009,0,0
64,61989,1,0
63,61876,0,0
25,82482,0,0
60,51724,1,0
35,66377,0,1
53,83861,0,0
43,23699,1,0
27,18745,0,1
48,59837,1,0
50,45794,1,0
46,105080,1,0
22,36198,0,0
30,72803,0,1
18,28489,0,0
40,65557,1,1
57,76439,1,1
20,37474,1,1
20,71439,0,0
24,98956,0,0
53,70186,0,0
52,83213,0,1
32,70296,1,1
57,49512,0,0
20,91711,0,0
46,16177,1,0
47,15761,0,1
56,118082,1,0
35,21458,0,0
28,74698,1,1
60,69775,0,0
55,68866,0,0
57,35110,0,0
18,108789,1,0
46,98853,0,0
27,76446,0,0
45,43433,1,1
48,87715,0,1
36,29849,1,0
20,84980,0,1
53,83500,0,0
60,56990,0,0
32,74891,0,1
50,74866,0,1
58,93347,0,0
60,90603,0,0
62,54992,0,0
43,80097,0,0
33,91008,0,0
53,95662,0,0
50,18101,1,0
37,41990,0,1
30,117201,0,0
50,84214,0,0
22,49611,1,1
54,76495,0,0
31,111265,0,0
44,66090,1,1
40,109571,0,0
31,30958,0,1
57,104786,1,0
21,87619,0,1
56,80256,0,1
36,102292,0,0
64,82002,0,1
21,64887,0,1
47,15339,0,0
36,65528,0,1
48,101639,0,0
48,97624,1,0
26,84260,1,0
30,68570,0,1
31,36643,0,1
63,75252,0,0
27,106580,0,0
65,25334,1,0
48,113856,1,0
54,116795,0,0
40,77977,0,1
44,15789,1,0
23,48941,1,1
43,15552,0,1
19,34806,0,1
62,51979,0,1
30,23823,1,0
36,46980,0,1
18,15860,1,1
57,15290,0,0
49,57417,1,0
39,94880,0,0
65,20870,0,1
46,48397,0,1
19,31186,0,1
57,119247,0,0
55,112801,0,0
65,36016,0,0
28,84616,0,0
34,93508,0,0
60,82296,0,0
25,26274,0,0
39,118012,0,0
21,38304,0,0
28,92702,0,0
25,83934,0,0
26,111161,0,0
43,62698,0,1
19,91051,0,0
33,29705,0,1
48,51329,0,1
23,74736,1,1
38,67996,0,1
43,25607,0,0
36,67956,0,1
45,45006,1,1
25,93554,0,0
31,90352,1,0
41,35494,1,0
65,36237,1,0
61,87367,1,0
54,55963,0,1
43,45541,0,1
48,18447,1,0
49,86120,1,0
58,42156,0,0
19,51559,0,1
42,36465,1,1
61,57120,0,1
19,97753,0,0
59,25190,0,0
18,78394,0,0
53,20335,0,1
29,69639,1,0
26,86796,0,0
53,40778,1,0
58,96141,1,0
45,33559,1,0
55,57341,1,0
50,35557,0,1
59,116092,0,0
63,58781,1,0
39,105453,0,0
42,106473,0,0
35,112074,0,0
23,87257,0,1
35,35575,1,1
33,87848,0,0
32,19616,1,0
65,79908,0,0
25,48763,0,1
30,48124,0,1
60,105297,1,0
24,82229,0,0
34,17590,1,1
49,45870,1,1
39,24534,0,1
30,22921,1,1
64,16691,0,0
40,57042,0,1
46,66209,0,0
39,83440,0,0
18,68603,0,0
46,59377,0,1
65,54705,1,1
22,111492,0,0
52,33764,0,1
27,88744,0,0
36,30783,0,0
54,23515,0,0
24,17070,0,0
63,97850,1,0
52,28771,0,0
62,111776,0,0
30,79206,0,1
27,98364,0,0
19,105514,1,0
23,35936,1,1
25,106618,1,0
53,32905,0,1
42,18098,0,1
61,42020,0,1
64,72272,0,0
57,66339,0,0
24,99488,0,0
63,25985,0,1
40,23283,0,0
36,61323,0,1
63,52708,1,1
39,85298,0,0
30,115057,0,0
38,20054,0,1
18,93812,0,0
36,86317,0,1
50,78304,0,0
21,31471,0,1
59,98561,0,0
20,116266,0,0
44,85949,1,0
58,87956,0,0
52,54678,0,1
45,69325,0,1
23,41527,0,1
23,58250,0,1
61,27029,0,0
40,56583,1,1
50,117061,0,0
33,118100,0,0
41,116596,0,0
22,84368,0,0
58,83147,1,1
59,23353,0,0
30,74336,0,1
64,58042,1,1
29,108125,1,0
22,55996,0,0
54,105957,0,0
48,91604,1,0
45,70918,1,1
45,83882,0,1
47,51822,0,1
35,63760,0,1
61,19200,0,1
44,62259,0,1
52,23527,0,1
43,25535,0,0
56,32944,0,0
35,55290,0,1
50,84700,0,0
42,110558,1,0
48,27438,1,0
54,79344,1,0
19,103640,0,0
50,73005,0,1
56,85388,1,0
60,87249,1,1
60,76083,1,1
49,83719,0,0
35,46354,0,1
34,88568,1,0
51,94811,1,0
56,33793,1,0
24,52066,0,1
59,99454,0,0
52,86135,0,0
47,47771,1,1
29,28440,1,1
52,26289,0,0
28,64178,0,0
61,85697,0,0
21,81500,0,0
42,96478,0,0
65,64223,1,1
49,53369,1,1
37,29184,0,1
48,83483,0,0
21,86774,0,1
55,28156,0,0
64,17411,1,0
18,30674,1,1
20,23308,0,0
54,83460,0,0
39,116141,0,0
34,15576,0,0
31,29641,0,0
58,89499,0,1
52,104827,1,0
30,113264,0,0
52,65907,1,1
60,56139,0,0
19,99325,1,0
64,54651,1,1
30,72315,0,1
33,108435,0,0
35,30658,1,1
24,53907,0,1
62,94720,0,0
53,78917,1,1
58,46747,0,0
47,93501,0,0
59,91029,0,0
58,67140,0,0
24,69936,0,0
32,41178,0,1
57,114423,1,0
36,82750,0,1
60,23000,0,1
54,23065,0,0
19,77404,1,1
59,16085,0,0
65,64325,1,1
30,84068,0,0
57,77063,0,1
58,32622,0,0
60,78902,0,0
60,19834,0,1
48,100733,1,0
33,27008,1,0
59,93498,0,0
61,62229,0,1
23,23012,1,1
45,66125,0,1
49,100702,0,0
61,99164,0,0
27,24849,0,0
35,56372,0,1
21,28767,0,1
26,95647,0,0
24,54989,1,1
25,55582,0,0
60,59370,0,1
24,60052,0,0
58,114427,1,0
57,60289,0,1
20,36565,0,0
34,68164,0,1
19,115547,0,0
32,83125,0,0
63,65281,0,1
46,72988,0,0
65,90285,1,0
39,103219,0,0
21,85037,1,0
23,38423,0,0
55,99693,0,0
43,99705,1,0
28,103860,1,0
43,16706,0,1
34,66753,0,1
41,108755,1,0
45,56334,0,1
52,82148,0,0
48,97374,0,0
30,117601,0,0
52,110963,0,0
33,65627,1,1
32,30546,0,0
60,63735,1,0
35,89581,0,0
64,40299,0,1
54,81927,0,1
65,58347,1,1
65,56221,0,0
58,55776,0,0
44,113203,1,0
52,30948,1,1
62,40118,0,1
52,118729,1,0
45,94693,1,0
56,32021,0,1
55,88892,0,0
26,116109,0,0
29,72964,0,1
32,63215,1,1
38,16223,0,0
52,51110,1,1
59,105162,1,0
50,111453,0,0
36,36526,1,1
40,89392,1,1
30,53829,0,1
61,94068,1,0
18,66862,1,0
46,101281,0,0
41,35336,1,0
33,45796,0,1
42,42167,0,1
40,81416,1,0
45,31818,1,0
64,53892,1,0
33,39488,0,1
60,52952,0,0
55,98904,0,0
28,109564,0,0
20,28223,0,0
32,76457,1,1
18,111931,0,0
24,45261,0,0
18,74966,0,1
49,90520,0,0
26,83334,0,1
46,22603,0,1
43,92240,0,0
40,49261,0,1
62,30707,0,0
60,33009,0,1
46,74763,0,0
55,67169,0,1
50,33231,1,1
24,18246,0,1
29,73882,1,0
48,44825,1,0
49,30925,0,1
37,16316,0,1
34,74063,1,1
53,98870,0,0
20,111608,0,0
18,17026,0,0
44,82083,0,0
64,30289,1,0
57,117082,1,0
50,63886,0,0
37,80020,0,1
31,54279,0,1
53,102705,1,0
22,100643,0,0
40,114827,1,0
62,42279,0,1
32,33356,1,0
23,77535,0,1
50,80200,1,0
36,45043,0,1
30,110502,1,0
46,27795,0,0
23,97536,0,0
32,101435,0,0
33,102111,0,0
41,76513,0,1
40,37158,0,0
65,63630,0,0
27,34005,0,1
58,99013,0,0
58,100096,0,0
34,106244,0,0
61,55252,0,0
62,60176,0,0
47,100490,0,0
61,111171,1,0
63,99066,0,0
27,15705,0,0
36,66510,0,1
46,61293,1,1
19,117116,0,0
53,107582,1,0
36,59420,0,1
24,35152,0,1
43,112391,0,0
32,74278,0,1
64,70130,0,1
55,82855,0,0
20,75216,1,0
55,88699,0,0
33,102141,0,0
19,15209,1,1
48,19834,1,0
45,46512,0,1
24,77485,1,0
47,66959,0,0
60,92982,0,0
24,84498,0,0
53,28028,0,1
46,66542,0,1
41,36903,0,1
56,26717,0,0
21,118098,0,0
46,45545,1,0
61,50212,0,0
22,56100,0,1
46,72635,1,0
47,67016,1,0
46,50375,1,0
43,35320,0,0
36,34301,0,0
43,66370,0,1
54,98717,0,0
44,24168,0,1
47,83109,0,0
47,33973,1,0
20,51051,0,0
60,57759,0,0
24,101337,0,0
26,109180,1,0
58,108059,0,0
59,114017,0,0
30,99343,1,0
32,82426,1,0
22,34951,1,1
46,85911,1,0
52,46305,0,1
44,96115,1,0
44,90406,0,0
25,99067,0,0
49,24109,0,0
37,41842,0,1
27,25716,0,0
30,98726,0,0
46,63585,0,0
52,117355,0,0
25,112969,0,0
46,105740,0,0
48,61408,0,1
58,51530,0,1
47,106920,0,0
39,80385,0,1
38,74730,0,1
29,90623,1,0
28,92658,0,0
19,45898,0,1
58,78908,0,0
19,96377,1,0
51,106118,0,0
20,72392,0,1
33,90578,1,0
21,41505,0,0
40,103830,0,0
37,21173,0,0
42,99052,1,0
47,21932,1,1
35,98445,0,0
59,45241,0,1
28,31712,0,0
46,83193,0,1
34,44105,0,1
43,45382,0,1
40,102892,0,0
65,69520,1,0
37,34589,0,0
62,54601,0,0
19,104452,1,0
41,55675,0,1
48,49366,1,0
44,18851,0,1
19,107584,1,0
31,22582,1,1
21,55591,0,0
30,85143,0,1
53,20507,0,1
52,20934,0,1
61,56971,0,0
25,102488,0,0
19,19659,1,1
23,19398,1,1
48,21242,1,1
27,43620,0,0
61,106441,0,0
38,25796,1,1
59,62145,0,1
27,119915,0,0
40,62543,0,1
20,78814,0,0
49,66175,0,0
37,52275,0,1
27,28937,0,0
46,112067,0,0
58,34569,1,1
63,76947,0,0
51,27343,0,1
54,71875,0,1
37,61803,0,1
25,79863,0,0
24,79840,0,1
23,74937,0,0
28,92069,0,0
61,64347,0,0
35,46132,1,1
59,46356,0,0
46,30438,0,1
42,41366,1,1
38,94504,0,0
63,32490,0,1
20,34173,0,1
35,25376,0,0
41,105650,0,0
64,101704,0,0
55,81254,0,0
27,51763,1,1
44,80841,0,0
29,102350,0,0
24,56347,0,1
34,56684,0,1
18,45711,0,0
43,29177,1,0
32,60970,0,1
50,39570,1,0
54,50364,0,1
64,62609,0,0
48,33819,0,0
52,72522,0,0
18,46391,0,0
25,30788,0,1
29,66055,0,0
36,90432,0,0
42,101095,1,0
49,38565,0,0
29,101462,0,0
30,77205,0,1
45,28376,0,0
18,36875,1,1
23,62606,0,0
25,93393,1,0
21,77996,1,0
22,16283,0,0
42,95456,0,0
39,80783,1,1
45,111382,1,0
56,87178,0,0
40,78533,1,1
21,32365,1,1
21,117667,0,0
64,32949,1,1
38,48503,0,1
54,91387,0,0
58,94942,0,0
19,29928,0,1
24,31832,1,1
33,22534,0,1
34,16835,0,0
37,85251,1,1
40,48381,0,1
51,103154,0,0
28,69780,0,1
51,81412,0,0
50,24325,1,1
43,44446,0,1
19,113975,0,0
40,82166,0,0
58,75662,0,0
39,113664,0,0
51,95249,0,0
32,71525,0,1
27,25584,0,1
32,18901,0,1
59,71203,0,1
46,96986,0,0
40,108146,1,0
34,102597,0,0
26,95850,0,0
53,17090,1,1
26,41852,1,1
33,37454,0,0
53,70084,0,0
65,92243,0,0
50,73566,1,1
48,74888,0,0
23,112103,1,0
27,48823,0,0
33,47007,0,1
21,119560,1,0
39,29141,1,0
30,27746,1,0
33,18347,1,0
46,24361,1,0
23,19101,0,0
43,63095,0,1
28,56453,0,0
41,116483,0,0
46,47668,0,0
20,110146,0,0
27,32747,0,0
18,30009,0,1
60,104187,1,0
43,16056,0,1
29,47910,0,0
31,92043,0,0
42,36215,0,1
25,107885,0,0
60,71951,0,0
21,45375,0,0
45,25076,1,0
24,50249,1,1
27,90618,0,0
53,55664,0,0
19,100045,0,0
43,73285,1,1
31,73959,0,1
33,87586,0,0
60,53779,0,1
59,74312,0,1
34,63098,0,1
63,26414,0,0
39,51918,1,1
21,30876,0,1
36,87540,0,0
19,24198,1,1
56,108302,1,0
26,114524,0,0
36,52429,0,1
33,118170,0,0
42,82333,0,1
65,119278,0,0
35,93701,1,0
40,99791,0,0
38,85148,0,0
28,67909,0,0
56,66184,0,1
58,75554,0,1
21,105816,0,0
42,46528,0,1
49,25283,0,1
47,19953,0,0
62,101234,0,0
43,68815,0,1
53,74121,0,1
51,54819,0,1
26,37016,1,1
29,28248,1,1
19,32276,1,1
55,111544,0,0
22,112749,0,0
22,32355,0,0
39,97022,1,0
22,95675,1,0
21,63276,1,1
26,73451,0,0
46,36529,1,0
39,51014,1,1
44,35096,0,0
27,110653,0,0
33,61733,0,1
59,18417,0,0
59,86981,0,0
27,85953,1,0
23,30494,1,1
22,28302,1,1
23,70669,0,1
64,51427,0,0
42,77270,0,1
21,73263,0,1
57,55274,0,0
65,112634,1,0
49,43803,0,0
52,44164,0,0
27,53441,0,0
51,78327,1,0
53,115461,0,0
23,114099,0,0
60,91925,1,0
63,66035,0,0
33,28490,0,0
36,21044,0,1
51,56769,0,0
42,42509,0,1
48,42844,1,0
58,77212,0,0
34,36604,0,0
64,42560,0,0
47,81108,0,0
56,16206,0,0
48,93632,0,0
36,44550,0,1
52,67232,0,1
46,50228,0,1
18,100925,0,0
21,52693,0,0
45,99533,0,0
35,115019,1,0
43,102165,0,0
57,49337,1,0
36,32060,0,1
23,57793,1,1
18,95141,0,0
25,50281,1,1
50,56760,0,0
60,89869,1,1
38,63993,1,1
41,110323,0,0
42,94459,1,0
64,49799,0,1
60,65660,0,1
36,84865,0,1
46,20322,0,1
27,114359,0,0
29,111612,1,0
50,54875,1,0
24,53438,1,1
34,60149,0,1
27,94369,0,0
48,33134,0,1
23,22575,0,1
34,91899,0,0
54,103307,0,0
35,109265,1,0
43,50780,0,1
33,34812,0,1
25,59522,0,0
41,103383,0,0
30,85674,0,0
46,39932,0,0
49,102175,0,0
41,63966,1,1
33,117695,0,0
28,60580,1,1
49,71699,0,0
23,55090,0,0
52,41199,1,0
50,118528,0,0
35,106777,0,0
54,88487,0,0
30,28837,1,0
27,59159,0,1
54,27688,0,0
43,24787,0,1
63,49757,0,1
34,105640,1,0
18,83140,1,0
42,111805,0,0
51,75539,0,0
56,15063,1,1
27,92688,0,0
37,99732,1,0
24,58781,0,0
33,117331,0,0
54,29959,1,0
46,113405,0,0
29,46280,1,1
34,108460,0,0
65,59258,0,1
37,42467,1,1
43,31056,0,1
65,18135,1,0
36,32564,1,1
64,78258,1,0
29,118813,1,0
38,79660,0,1
59,42462,0,0
51,71682,1,0
24,17728,0,0
62,22631,0,0
52,25884,0,0
32,39974,0,0
18,116177,1,0
43,51036,0,1
52,99614,0,0
42,25274,0,1
59,33851,1,1
32,76816,1,1
39,63526,0,1
23,68467,1,0
32,84495,0,0
41,103760,0,0
38,94430,1,0
24,41965,0,0
46,118152,0,0
49,45558,0,1
49,74807,0,1
22,67520,0,0
21,58945,0,0
39,96226,0,0
35,72024,0,1
52,113983,0,0
34,97667,0,0
41,107965,1,0
19,32705,0,1
30,72079,1,1
32,67900,0,1
22,63710,1,0
20,102782,0,0
54,60110,1,1
54,19789,0,1
54,15533,0,1
20,65970,0,0
52,43776,0,1
40,63302,1,1
45,33725,1,0
47,79367,0,1
35,87230,1,1
53,85542,0,0
50,107534,1,0
43,117849,1,0
65,57428,0,0
57,110623,0,0
34,118211,0,0
57,104898,0,0
24,19485,1,1
25,81771,0,0
48,58674,1,0
29,112519,0,0
65,104575,0,0
48,110952,0,0
61,81681,1,1
36,38804,0,1
27,62244,1,0
56,16475,0,0
29,67073,0,0
37,25047,0,0
54,92692,1,0
65,110957,0,0
58,108491,0,0
24,102599,0,0
31,63444,0,1
28,71848,0,1
24,36799,1,1
46,101858,0,0
27,79856,1,0
46,114908,0,0
26,95468,0,0
53,59239,0,1
65,118351,0,0
27,72895,1,1
36,55943,1,1
48,77559,0,1
34,39003,1,0
26,37501,0,1
62,46092,1,1
50,95519,0,0
51,44768,0,1
62,49604,0,0
41,102824,0,0
26,61760,1,0
24,21476,0,1
33,113138,0,0
36,90498,0,0
56,43439,0,0
23,18400,0,0
28,104976,0,0
29,39610,0,0
59,66356,0,0
30,44575,0,1
29,34728,0,0
38,44067,1,1
27,104839,1,0
37,60262,1,1
53,16628,1,0
45,90057,1,0
41,119049,0,0
22,40380,0,0
54,74853,1,0
29,43923,0,1
52,49058,0,0
57,71162,0,1
19,109416,1,0
58,77394,1,0
62,80078,0,1
56,33970,1,0
59,53891,1,0
26,19930,0,1
39,50318,1,1
64,65107,1,0
22,76953,0,0
29,110379,0,0
18,64108,0,0
61,47574,0,0
39,24857,1,1
55,38513,0,1
36,115434,0,0
33,38593,1,0
48,103219,1,0
20,117044,0,0
40,33884,1,0
59,73986,0,0
35,20307,0,0
43,27904,1,0
30,98417,1,0
35,109714,1,0
20,75548,0,1
40,28582,0,0
20,72965,1,1
42,116448,0,0
44,23025,0,0
61,64444,1,1
44,56614,0,1
56,58944,0,1
42,76187,0,1
41,99724,1,0
25,22604,1,1
26,42290,0,0
63,86739,0,1
54,65773,0,0
47,22871,1,0
36,95198,0,0
33,117318,1,0
41,91981,0,0
61,91574,0,0
38,18505,1,0
53,56478,0,0
57,99605,1,0
56,29418,0,0
64,31411,0,0
23,113569,0,0
22,24498,0,0
31,71257,0,1
62,71058,1,0
59,101995,0,0
21,37203,1,1
25,108566,0,0
41,101596,0,0
28,100310,0,0
34,61917,1,1
38,113914,0,0
43,35930,0,1
60,94029,0,0
65,118331,0,0
61,28638,0,1
62,20724,0,0
44,80738,0,1
33,113705,0,0
43,17027,1,1
50,29807,1,0
48,108962,0,0
65,78109,0,0
64,56849,0,1
23,15178,1,1
61,20817,0,1
25,115283,0,0
24,87721,1,1
51,18984,1,0
61,79096,1,1
31,102585,1,0
33,101941,1,0
60,90772,1,0
26,102432,0,0
27,116287,1,0
34,29635,1,0
29,89078,0,1
23,117586,0,0
36,46342,0,1
60,69680,1,1
58,22988,0,0
46,47070,0,1
23,112491,0,0
42,93132,1,0
41,38659,0,1
42,90952,0,0
33,34171,0,0
33,68778,0,1
23,113113,0,0
54,70713,0,0
38,37736,0,1
21,85344,0,1
51,72781,0,1
45,119192,0,0
55,86273,1,0
58,80499,0,0
45,50126,0,1
34,44652,0,1
31,20390,0,0
24,101136,0,0
39,80942,0,1
18,68492,1,1
46,113300,0,0
48,64217,0,1
47,75333,1,1
32,113531,0,0
35,99104,1,0
52,90969,0,0
47,109913,0,0
51,103720,0,0
59,73856,0,0
28,63481,1,0
44,89657,0,1
41,43612,0,1
52,102743,0,0
56,25795,0,1
25,32564,1,1
35,63603,0,1
30,56999,1,1
62,81637,1,0
41,115403,0,0
40,15513,0,0
29,80015,0,0
47,26324,0,0
48,30491,0,0
45,94229,1,0
39,96459,0,0
61,49600,0,0
45,79179,0,1
30,25872,0,1
42,58058,0,1
61,87673,0,0
63,26358,0,1
24,86343,0,0
62,41503,0,0
23,95395,1,0
41,76794,0,1
36,67268,1,1
36,62905,0,1
53,77668,1,0
26,37234,0,0
65,91615,1,0
53,71750,1,0
55,45975,1,0
57,84879,1,0
46,85164,0,0
41,103104,0,0
65,43106,0,0
22,89517,0,0
59,114604,0,0
62,115251,0,0
43,82778,0,1
31,73438,0,1
56,63397,0,1
46,65510,0,0
23,51424,0,1
24,64459,0,0
54,114754,1,0
35,66275,1,1
40,69034,0,1
61,83378,0,0
55,31017,0,0
18,94372,0,0
21,94722,0,0
61,49432,1,1
64,37757,1,0
52,62188,1,0
40,46116,0,1
44,51716,0,1
43,73738,0,1
25,35456,0,0
60,18634,0,0
33,64366,0,1
58,116376,1,0
20,35856,1,1
49,82995,0,1
22,117010,1,0
37,112055,0,0
31,75615,0,1
49,98126,0,0
43,89137,0,1
64,84005,0,0
23,39791,0,1
53,52615,1,1
57,15348,0,1
22,51419,1,0
30,17878,0,0
49,26857,0,1
33,118053,0,0
18,59029,0,1
30,100914,0,0
28,78214,0,0
25,80538,1,0
42,40658,0,1
57,38267,0,0
49,94889,0,0
41,82053,1,0
45,68998,0,1
31,100499,0,0
62,93711,0,0
20,66531,0,0
53,68416,1,0
44,45367,0,1
37,32232,1,0
64,74048,0,0
32,118340,0,0
44,76437,1,1
62,64357,0,0
58,41468,1,0
45,81056,0,0
42,36497,0,0
59,107463,0,0
61,21258,1,0
63,70959,1,0
50,49902,0,1
63,30454,0,1
31,52606,0,1
25,66627,0,0
65,69969,0,0
31,101465,0,0
18,104713,1,0
33,15785,1,0
35,88679,1,1
24,104628,1,0
32,62818,0,1
41,28635,1,0
30,91518,0,0
26,28409,1,1
32,63756,0,1
52,33541,0,1
41,73022,1,1
50,84064,1,1
33,51327,1,1
25,61888,1,1
46,105054,0,0
40,39946,1,1
62,112616,1,0
48,116241,1,0
57,39556,0,1
31,118445,0,0
47,36775,0,0
56,104577,0,0
44,15835,1,1
64,66645,0,0
33,50747,0,1
23,58285,1,0
50,59884,0,0
61,115728,0,0
35,31104,0,1
33,29927,0,1
29,19521,0,0
37,59086,1,1
62,29280,0,1
57,78266,0,0
46,45753,0,0
47,66528,0,0
43,64605,0,1
39,83995,0,0
50,109971,1,0
56,43077,0,0
64,81684,0,1
46,52345,0,0
39,46036,0,1
62,64273,0,0
30,35002,0,0
26,77020,1,1
41,63440,0,1
32,54398,0,1
53,117026,1,0
30,74516,0,1
44,86466,0,1
61,93924,0,0
54,68965,1,1
24,34691,1,1
25,84178,0,0
54,34201,0,0
58,22421,0,0
31,28554,0,0
29,73828,0,1
53,72620,0,0
57,86124,1,1
34,104307,0,0
57,106360,0,0
46,89852,1,1
44,75245,1,1
18,60562,0,0
51,43234,1,0
21,100322,0,0
41,117636,0,0
38,30329,0,0
50,30698,0,0
24,105863,0,0
18,62609,0,1
58,31548,0,0
20,54757,0,1
61,80234,0,0
32,33340,0,0
48,84396,0,1
33,99695,0,0
27,42865,0,0
46,115072,1,0
23,74767,1,0
46,112291,0,0
34,28743,0,0
39,86762,0,0
41,93254,0,0
34,119925,0,0
38,64934,0,1
28,71972,0,1
24,40530,0,1
59,74336,0,0
56,74003,0,0
22,47908,1,1
61,82186,0,0
65,55653,0,0
38,62032,0,1
35,48783,0,1
52,68535,0,0
37,86828,0,0
32,103273,0,0
22,75527,1,1
30,40551,0,1
29,58543,0,1
38,34504,1,0
54,31371,0,0
23,65975,0,0
24,101346,0,0
43,44036,0,1
59,96083,0,0
65,68756,0,0
25,107739,0,0
26,24305,0,1
44,89349,0,0
21,81436,1,0
38,18747,1,0
48,60024,0,1
38,65623,1,1
57,38245,0,0
42,18103,1,1
56,80609,0,0
32,83033,1,1
52,44577,1,0
60,74746,0,1
58,101548,0,0
54,23487,1,1
59,64449,0,0
64,110559,0,0
45,105413,0,0
31,60567,0,1
21,79849,0,0
37,87053,0,0
51,20615,0,1
29,91004,1,0
50,25879,0,1
41,112491,0,0
37,66996,0,1
22,28078,1,1
55,69775,0,1
47,19590,1,1
41,69100,0,1
60,25910,0,0
57,46976,0,0
24,36574,0,0
53,55652,1,0
55,103252,0,0
33,48430,0,1
32,88735,1,0
63,70627,0,1
40,67239,0,1
29,68913,1,1
46,113972,0,0
61,108276,1,0
65,24477,1,1
32,67772,0,1
46,80696,0,0
62,58358,0,0
60,59205,0,0
38,86996,1,0
32,77376,0,1
31,96937,0,0
59,115837,0,0
61,37894,0,0
33,117750,0,0
32,74919,1,1
59,118858,0,0
21,17918,1,1
44,40629,0,1
40,31699,0,0
46,68984,0,0
58,66363,1,1
26,22069,0,0
60,69285,1,0
60,119726,1,0
24,85063,1,1
59,34099,0,1
21,72977,0,0
22,30622,0,0
22,41281,0,1
28,54433,1,0
58,54875,1,1
45,96067,1,0
33,20132,0,0
58,109932,0,0
47,73016,0,0
21,58239,0,0
19,75891,1,0
63,108343,1,0
20,54550,0,1
38,42196,0,1
23,96529,0,0
60,68849,0,1
35,106494,0,0
61,62358,0,1
22,54513,0,0
26,118938,1,0
37,54028,0,1
45,95481,1,0
43,98105,0,0
35,103915,1,0
36,53877,1,1
20,37825,0,1
26,81451,0,1
53,38848,0,0
48,28669,0,0
34,24875,0,0
40,95389,0,0
51,82961,1,0
58,112976,0,0
58,48193,0,1
22,115091,0,0
32,115888,1,0
64,117952,0,0
20,31552,0,0
36,48282,1,1
45,51203,0,1
20,117829,0,0
55,99536,0,0
21,111338,0,0
41,91105,0,0
48,105802,1,0
62,83740,0,0
62,88301,0,0
28,91232,0,0
54,39928,0,0
18,63910,0,0
26,29679,1,1
34,114421,1,0
18,49173,0,0
20,59899,0,0
64,62865,0,0
43,53182,1,1
48,54109,0,0
43,19174,0,1
40,32061,1,0
47,105931,0,0
27,80749,0,0
25,114970,0,0
61,80524,0,1
42,77108,1,1
39,93812,0,0
32,89621,0,0
58,43481,0,0
27,66938,1,0
37,46276,1,1
