Income,CreditScore,LoanAmount,Decision
39333,535,115016,0
24261,435,119400,0
89002,721,8217,1
66553,640,133066,0
23088,641,141888,0
65783,829,46106,1
21115,687,128859,0
90114,303,70162,0
88126,698,95847,0
92908,721,86363,1
89109,710,51175,1
22978,512,143730,0
29422,347,76588,0
63626,486,71389,0
109233,801,70783,1
76174,830,130059,0
116356,774,51604,1
57743,341,81031,0
90461,560,97664,0
77199,347,133600,0
49430,745,72999,0
48834,520,123425,0
44435,642,79713,0
107212,537,59933,0
75797,454,131934,0
63554,355,26750,0
74555,686,73670,0
105350,614,143742,0
34716,337,80148,0
80261,640,56469,0
47528,530,125839,0
21995,751,28257,0
42414,641,72197,0
33844,752,143554,0
56659,556,99543,0
35522,733,93811,0
94034,508,100068,0
62322,500,68743,0
87638,436,45020,0
28524,693,111103,0
50846,335,129051,0
93643,514,103858,0
80096,326,16399,0
103804,317,98401,0
67703,436,58753,0
44399,329,137888,0
95160,372,78075,0
112662,422,86010,0
108667,527,54340,0
68591,637,55592,0
40714,572,38988,0
55877,736,122285,0
104106,338,114364,0
98018,725,15253,1
119854,614,106211,0
79136,808,125371,0
53414,456,20604,0
106576,556,39483,0
98943,755,115031,0
65468,346,45577,0
118841,631,32501,0
99702,309,7670,0
92108,443,20135,0
118538,730,96739,1
112508,451,55763,0
66835,786,63060,1
83333,435,44932,0
62464,325,86052,0
42923,306,42024,0
81855,314,91189,0
87445,731,121210,0
118384,699,41138,0
87619,506,44670,0
66146,515,32981,0
80032,801,8384,1
37140,758,65416,0
22670,558,74719,0
56519,628,97401,0
64512,753,129035,0
77811,674,103901,0
34691,763,101254,0
54262,374,12495,0
74892,541,97270,0
45595,316,70231,0
77207,558,60369,0
53440,422,29067,0
28630,610,98850,0
51250,410,149160,0
114334,555,15976,0
118748,533,73712,0
97518,796,100827,0
94191,339,117716,0
84791,421,40666,0
104118,749,33148,1
83753,818,88184,1
80520,391,142922,0
24008,660,119035,0
64464,422,53332,0
20496,636,113955,0
119767,812,137626,0
43212,727,115238,0
40637,732,61531,0
65227,306,65926,0
102413,419,71207,0
103346,686,100256,0
29884,649,123256,0
88259,397,48437,0
69810,342,92233,0
24761,482,126666,0
93166,534,60195,0
36375,745,97516,0
45218,499,14474,0
50565,812,5534,1
52975,825,17040,1
47073,512,45529,0
89726,677,140738,0
21883,845,42441,0
88422,785,41766,1
69629,660,126305,0
84170,467,41460,0
94489,703,107363,0
28381,436,46290,0
43238,532,65116,0
33795,414,104831,0
115964,551,133773,0
82999,792,106999,0
69907,588,48513,0
29638,348,50139,0
90467,751,47381,1
62623,815,146495,0
58492,571,7216,0
46411,730,76872,0
40534,325,112347,0
49181,369,20573,0
39996,592,29094,0
92089,705,79907,1
103609,533,41363,0
92666,530,25751,0
49405,562,60008,0
91325,420,134579,0
48930,762,146123,0
37529,817,59153,0
73546,323,5737,0
27942,676,114308,0
27548,799,81520,0
38296,736,149158,0
71016,798,108646,0
117780,473,83784,0
20296,808,93836,0
87945,609,46486,0
79980,369,19436,0
76782,504,54094,0
54229,640,28818,0
116382,331,77233,0
73444,342,9161,0
55036,417,133349,0
59322,314,15043,0
47167,621,127765,0
71667,636,70655,0
114527,831,58636,1
103337,680,148646,0
71468,810,134848,0
92894,419,55942,0
73084,325,116009,0
83138,833,54502,1
42588,363,15394,0
82901,759,125145,0
37671,613,7250,0
103038,515,24621,0
110664,755,93442,1
51645,839,115005,0
27637,772,29623,0
20660,658,97388,0
26922,425,59999,0
113697,386,101207,0
64721,642,115520,0
77256,694,21321,0
89506,783,16376,1
88943,755,23276,1
47843,775,84392,0
29046,509,30544,0
109336,824,65504,1
83985,606,50701,0
100083,375,123794,0
116925,321,114594,0
50346,359,40271,0
108284,685,27444,0
111384,355,92070,0
73526,467,14662,0
93143,711,115248,0
56787,490,149324,0
53583,781,32214,1
32563,715,107798,0
66060,639,21350,0
53690,558,24987,0
114712,649,11761,0
34925,736,29358,0
106787,521,59601,0
103184,712,131553,0
40108,649,95249,0
96515,781,8751,1
88258,358,141916,0
25355,451,34153,0
66069,839,144563,0
114335,524,13733,0
74471,617,123144,0
52705,578,35516,0
63909,773,131283,0
108606,323,129971,0
73739,818,54698,1
96820,667,120671,0
107273,634,19759,0
43241,732,117571,0
47414,302,29955,0
70818,557,88835,0
40895,562,59206,0
112307,420,17695,0
82409,320,95296,0
75324,439,80793,0
86920,776,55872,1
73555,588,110082,0
85453,505,37938,0
42689,342,144663,0
84356,417,53013,0
113011,304,16784,0
28252,506,69712,0
50844,644,128118,0
115687,441,29466,0
43365,671,147885,0
26026,531,97687,0
118303,463,11620,0
48523,846,30924,0
30482,663,39857,0
68888,634,80682,0
70110,310,107037,0
110644,707,67743,1
20493,374,110777,0
76194,599,120684,0
102001,680,5845,0
59767,327,35678,0
49550,762,142725,0
33833,695,71855,0
22970,675,91037,0
118315,720,47670,1
115494,663,26487,0
102681,515,84868,0
69177,400,73426,0
87342,392,10513,0
91200,565,65842,0
81501,505,144716,0
48900,379,113756,0
34126,336,123000,0
90690,310,48675,0
107744,389,71604,0
99303,318,15962,0
105579,673,78532,0
67994,393,21833,0
87061,331,6913,0
119064,439,125661,0
36978,320,62076,0
76344,448,56697,0
66648,520,108115,0
21055,518,75863,0
95582,840,35118,1
101214,357,41229,0
64876,724,143605,0
112160,574,128800,0
58725,439,49178,0
25255,322,35411,0
94947,677,144240,0
73380,672,64228,0
73333,362,71180,0
62459,641,81057,0
56163,466,148773,0
53971,450,77800,0
116771,822,61515,1
85149,800,91176,1
104730,647,96205,0
39476,571,73297,0
88580,729,62379,1
106593,532,69816,0
89050,507,120157,0
95526,752,135383,0
27507,800,92878,0
90393,518,77383,0
32118,380,79516,0
70529,848,21674,1
88682,840,103733,0
111937,550,136669,0
74176,714,93709,1
111713,385,94975,0
24414,516,108825,0
103030,495,13232,0
105973,596,9479,0
82137,343,89853,0
23937,692,93827,0
56731,742,51678,1
106862,389,147560,0
58665,454,141476,0
94510,777,148497,0
37500,358,95012,0
21750,409,141337,0
85018,778,100105,0
24027,348,113029,0
25745,676,88028,0
81731,331,121274,0
106984,785,71648,1
48451,830,71648,0
113743,302,113762,0
91474,677,94979,0
81536,541,76510,0
32150,840,20518,0
33406,656,37344,0
39781,496,83892,0
77417,718,51069,1
38325,572,51273,0
88684,801,64826,1
114415,334,83353,0
93469,760,60158,1
29436,552,147632,0
37669,811,86396,0
92010,347,55200,0
96764,484,27497,0
119074,790,86794,1
21843,572,39869,0
85609,826,49417,1
70812,427,10568,0
36059,509,112233,0
106269,441,48271,0
60768,472,24052,0
45395,746,133953,0
40202,418,49013,0
33273,310,24499,0
68889,603,6307,0
118635,453,80922,0
93048,622,26943,0
113767,836,82203,1
108810,744,91726,1
65510,641,80497,0
107945,520,40362,0
90649,409,9967,0
22881,709,46534,0
65913,717,21465,1
104785,804,131718,0
85037,339,130850,0
82457,808,118702,0
55343,758,111781,0
82389,562,127902,0
98250,417,131547,0
28656,749,82718,0
25741,713,24929,0
36661,825,117623,0
117091,760,27830,1
48690,417,21478,0
52833,516,122210,0
91240,376,70086,0
97711,720,100607,0
77141,471,134174,0
98232,689,20988,0
59023,325,101958,0
60209,427,15441,0
113590,673,20609,0
106612,323,139742,0
100522,769,80073,1
34440,722,26028,0
27960,476,79727,0
42462,837,145288,0
37821,565,148650,0
77772,569,74739,0
47258,628,53617,0
112889,754,122333,0
108952,594,10384,0
82524,421,90554,0
42115,458,76655,0
66433,477,108505,0
110504,627,26409,0
108267,606,22676,0
108321,388,140347,0
99364,337,144035,0
90077,645,111967,0
60644,551,85940,0
82643,448,65965,0
33311,315,113485,0
50531,666,78061,0
34588,417,63318,0
69416,616,42087,0
32380,587,131861,0
62645,650,11953,0
37818,596,99266,0
50857,493,108431,0
41711,691,99613,0
25097,742,43739,0
48393,580,133020,0
42076,600,111879,0
104274,725,29987,1
77609,549,123064,0
49317,814,11038,0
78480,705,7775,1
27044,543,143549,0
91033,666,76910,0
75486,419,72819,0
75162,739,22046,1
99287,803,123723,0
49882,732,46181,0
74078,482,136823,0
78734,760,53736,1
63826,417,106458,0
107985,330,55420,0
64028,448,58257,0
71331,827,48096,1
118938,572,94764,0
52543,684,81061,0
49362,401,29790,0
47315,371,120683,0
47746,707,10327,0
30057,646,122898,0
62915,666,112107,0
41061,848,126354,0
71370,590,68827,0
54157,721,62225,1
31322,480,17644,0
89812,413,84163,0
97842,537,97017,0
54017,393,132240,0
76792,559,76410,0
47742,406,6106,0
117136,543,117420,0
84808,722,144491,0
37629,634,121676,0
28245,322,61329,0
116950,570,45908,0
63870,439,43787,0
115634,765,131887,0
84829,753,95355,1
30588,683,112745,0
20442,676,27755,0
97339,737,33356,1
60721,721,118526,0
57145,455,82260,0
30599,634,14127,0
92594,830,83205,1
102742,431,146950,0
97430,800,68041,1
22939,821,105180,0
42149,439,7205,0
86567,434,69767,0
30208,706,29401,0
86098,393,38314,0
69492,540,130748,0
40951,464,72605,0
68920,624,60362,0
66766,517,61005,0
77014,530,101867,0
48351,478,93650,0
104216,379,37784,0
69386,653,7809,0
107122,460,98371,0
29308,726,13519,0
79252,702,148535,0
95145,331,85777,0
115031,420,112039,0
103211,814,90370,1
48064,684,52939,0
73879,724,138820,0
28720,775,100516,0
62940,466,97965,0
99993,688,78913,0
88475,632,123893,0
67113,822,62378,1
68926,770,45871,1
58203,823,63989,1
108901,352,45708,0
25392,320,33161,0
45905,318,109169,0
93508,755,27736,1
70385,621,80387,0
50653,732,37805,1
111865,358,19429,0
104720,450,63230,0
34799,739,67626,0
80103,357,69139,0
35052,592,106664,0
26044,481,65007,0
39871,377,107602,0
109303,404,51567,0
40234,560,8475,0
41381,522,133990,0
37274,783,109864,0
107840,428,57529,0
103108,618,26425,0
69892,808,59152,1
70521,319,100129,0
111501,534,20169,0
103920,649,74769,0
103391,752,7462,1
37920,808,24616,0
36702,722,48627,0
21894,489,29430,0
50985,424,36877,0
48287,305,120213,0
93527,757,100821,0
35439,821,37014,0
114620,388,129024,0
62235,410,91750,0
47659,696,34392,0
44976,310,103766,0
102643,796,126071,0
87865,315,115612,0
88306,332,68935,0
76697,788,80706,1
90382,487,83271,0
36651,757,37348,0
69044,350,31539,0
34633,570,17542,0
99164,763,103606,0
20569,342,136848,0
79900,838,136695,0
87509,420,24770,0
53038,615,110334,0
69088,414,19723,0
93177,753,36327,1
94466,819,38055,1
92216,636,34764,0
86793,539,118385,0
93786,685,57791,0
58138,444,45723,0
83310,676,104447,0
48757,303,20882,0
90394,627,83732,0
99027,496,32092,0
110830,688,121889,0
76151,560,26673,0
69272,393,134980,0
26908,556,40512,0
30844,435,23737,0
71455,824,37061,1
88447,797,8966,1
94527,477,133702,0
97108,411,102053,0
63066,563,51534,0
115229,713,112088,0
60004,668,24790,0
58333,677,57104,0
103029,682,119507,0
59697,810,96131,1
37634,676,18185,0
44561,844,15806,0
38033,372,128970,0
92887,803,22010,1
75063,651,9766,0
45921,624,13217,0
39340,687,46581,0
82781,539,116681,0
34901,373,98597,0
30638,330,56812,0
58596,778,78203,1
106914,313,122760,0
64324,615,45671,0
108356,367,110029,0
110596,837,25117,1
52642,590,36178,0
45378,323,75000,0
70867,714,65118,1
93686,335,137917,0
62875,400,82965,0
109595,845,106062,0
103729,338,61729,0
84377,510,139476,0
74691,471,54534,0
113337,741,59162,1
84303,358,47249,0
80839,709,97964,1
69063,833,141140,0
111782,664,146301,0
98343,666,82444,0
103071,643,95997,0
25492,595,49454,0
51357,640,123670,0
91838,822,41942,1
52314,564,95420,0
68697,823,63070,1
90283,337,73640,0
79567,430,19017,0
67006,681,47673,0
80011,524,119118,0
30686,442,55587,0
57449,730,140637,0
81606,688,83761,0
38891,353,64541,0
72115,323,56352,0
80719,694,35623,0
115464,418,55822,0
93030,484,90284,0
56723,491,46184,0
49877,786,136918,0
113517,683,69801,0
34026,645,118515,0
40422,772,107373,0
29244,302,122644,0
53481,349,58539,0
109180,803,29031,1
78031,510,97373,0
28521,827,142983,0
21746,582,126436,0
103127,678,127373,0
112254,625,99084,0
88232,597,55368,0
32012,437,125241,0
100224,424,83448,0
43457,691,122399,0
90572,701,80014,1
49960,779,65501,0
107695,700,6304,0
27910,661,55782,0
22693,365,58232,0
35858,727,91223,0
48810,820,142075,0
40092,731,129046,0
108779,404,55770,0
68700,388,75672,0
78105,305,7777,0
50505,457,99626,0
93228,678,120606,0
48555,629,45353,0
91934,402,33658,0
92788,522,76157,0
97257,701,148439,0
37939,844,6503,0
31825,808,57379,0
110787,483,5827,0
44151,386,24615,0
20036,679,57025,0
113948,837,145881,0
103707,712,83891,1
59051,817,129065,0
118297,594,92772,0
100738,559,10632,0
93596,683,13886,0
80071,603,25400,0
93601,615,121756,0
49873,376,100586,0
56648,678,68414,0
91468,760,27008,1
46470,355,141595,0
85129,380,145510,0
28328,475,134012,0
26333,682,53159,0
66638,448,70823,0
31268,580,20796,0
90603,644,121091,0
37045,708,75068,0
60741,329,48137,0
108306,721,38208,1
62770,530,26996,0
27887,658,140957,0
118718,461,104572,0
117906,527,126907,0
44918,520,11864,0
55497,372,70721,0
113562,698,91177,0
81009,394,113944,0
31929,774,41311,0
81762,394,112975,0
99099,423,107944,0
48546,799,130340,0
98424,347,32154,0
57338,394,104448,0
54283,776,71170,1
102494,332,143649,0
98170,417,116157,0
104787,550,64225,0
66566,602,116145,0
105464,421,40573,0
101991,517,94506,0
112680,352,52131,0
48013,425,128449,0
72132,458,110086,0
107412,475,99635,0
112498,591,108516,0
48084,458,9130,0
41143,790,57693,0
111627,656,8386,0
34179,536,131435,0
118343,727,47697,1
78726,424,31999,0
30222,614,21149,0
79965,578,102122,0
84068,404,83830,0
43949,341,15727,0
36116,696,76626,0
71052,759,76031,1
71369,790,133298,0
68817,467,56552,0
103203,473,17147,0
94311,671,15996,0
49655,449,22898,0
77802,548,80275,0
67632,479,21777,0
34193,419,122318,0
100212,327,119791,0
50776,416,149369,0
63225,561,18536,0
80010,337,75972,0
102735,496,35589,0
85451,824,136493,0
68812,736,60349,1
100602,709,59444,1
38895,632,52350,0
85782,830,142880,0
41209,764,41544,0
102336,457,91310,0
81807,459,128155,0
43086,633,94130,0
105637,675,95305,0
102027,378,99827,0
47207,496,33594,0
40897,419,19980,0
83083,525,54401,0
115028,709,114963,0
86957,837,43879,1
117551,638,9391,0
98506,836,111091,0
27283,519,90640,0
114024,592,25393,0
101481,503,75441,0
20255,813,105640,0
96555,501,56736,0
35487,331,55917,0
39346,388,68743,0
55050,501,116112,0
28744,592,63486,0
44756,414,149082,0
81596,521,134849,0
103397,481,144039,0
45146,768,124350,0
75032,725,123204,0
62687,359,117747,0
66103,784,113092,0
41976,310,38913,0
82863,684,72163,0
20591,709,15050,0
26277,341,120933,0
81860,422,120057,0
22260,551,19264,0
85883,783,121473,0
44741,512,54726,0
57211,567,20759,0
61542,839,10504,1
26869,434,111324,0
113618,797,68699,1
107616,425,52172,0
84732,658,66816,0
114515,802,135704,0
39422,617,69807,0
55613,311,70152,0
77016,776,56267,1
80110,593,148343,0
108529,739,112652,0
97922,815,120773,0
54033,690,77729,0
65213,615,53573,0
81993,307,14021,0
32938,807,14040,0
96695,423,110285,0
22274,671,140416,0
104390,613,83938,0
51815,484,143275,0
96018,846,83854,1
38961,824,113025,0
40044,338,141512,0
119372,383,48209,0
41975,320,7892,0
34706,552,90544,0
25974,602,11687,0
96464,557,129557,0
41213,841,109608,0
21950,760,85925,0
105013,523,35152,0
30411,391,134285,0
107231,579,30875,0
66156,469,33939,0
82744,547,144541,0
37771,660,87943,0
89810,648,96311,0
55053,734,56132,1
72076,705,121278,0
27045,377,67719,0
77623,757,96498,1
49714,691,75762,0
54386,313,10253,0
28562,344,117024,0
75048,337,13726,0
113295,715,63952,1
32026,544,105702,0
51589,361,45000,0
117274,792,34735,1
46844,622,46648,0
43447,551,132103,0
110415,767,6286,1
97502,360,80810,0
103268,418,146798,0
74708,386,66540,0
83925,379,30916,0
90825,527,84826,0
71574,782,7377,1
105548,609,97573,0
38812,784,54004,0
75309,324,59780,0
84230,501,56267,0
61628,524,117008,0
60581,809,26802,1
66628,819,30446,1
108628,482,95296,0
45105,376,88132,0
99830,725,16837,1
89157,366,43992,0
52442,793,144761,0
107235,846,6565,1
22347,376,129542,0
115022,354,29793,0
67650,772,140692,0
37110,546,70200,0
82170,738,30937,1
24923,613,115712,0
71801,619,127227,0
82771,519,130038,0
101147,670,64400,0
68135,515,50277,0
39199,348,30372,0
29066,762,141028,0
72136,417,16911,0
112290,381,118771,0
56575,562,86232,0
109796,795,56403,1
66733,475,142742,0
36991,388,64844,0
42553,658,68137,0
109710,585,28473,0
107493,596,52298,0
20634,559,26345,0
115417,774,30608,1
32771,835,106488,0
38298,336,111835,0
99876,480,15286,0
118892,324,94185,0
55999,648,49476,0
91887,842,125059,0
79648,526,108581,0
82668,647,98567,0
89374,337,78477,0
87509,682,51016,0
95783,535,21260,0
64440,480,92576,0
51655,413,49713,0
63039,605,74748,0
75255,431,103789,0
92219,647,55201,0
74989,479,104087,0
31244,714,16251,0
114594,684,128499,0
78595,811,133356,0
59551,342,67939,0
83230,779,13061,1
48371,417,29408,0
89358,360,132218,0
48878,487,131354,0
56157,752,29687,1
25914,486,132757,0
103700,763,71505,1
47180,463,21551,0
23688,723,65149,0
100219,401,97372,0
98616,566,132763,0
116489,452,147103,0
29916,728,60341,0
76363,726,26521,1
115213,835,91894,1
47360,632,30333,0
57805,739,116965,0
33453,423,69731,0
42703,601,6973,0
79021,648,15900,0
94176,548,24460,0
114799,570,97031,0
118385,728,138278,0
101614,546,14958,0
108919,780,16383,1
101072,397,132418,0
27410,628,74213,0
101462,724,30257,1
68268,723,85106,1
54248,304,78181,0
51159,758,83320,1
62039,797,132587,0
67800,386,144398,0
60761,701,33986,1
114626,592,15437,0
106103,580,110264,0
63663,496,149228,0
100903,382,32777,0
60412,326,30310,0
55367,434,122786,0
25813,389,110817,0
79894,505,110395,0
71444,326,84475,0
54269,677,119694,0
81748,714,34303,1
61190,526,65866,0
60318,367,63781,0
57018,661,95671,0
59759,559,43405,0
36498,362,30021,0
45989,691,6308,0
45568,545,104720,0
86577,577,124733,0
50099,646,23289,0
109900,671,62673,0
60639,422,12782,0
43482,356,109406,0
89212,459,25062,0
75261,426,106306,0
107317,610,115025,0
50048,817,105869,0
23065,564,138655,0
22036,587,48232,0
55814,719,117411,0
79694,827,27235,1
36924,439,121502,0
80204,774,74454,1
52844,828,18869,1
101943,688,142583,0
41518,810,40981,0
37059,837,61909,0
43052,512,116614,0
89803,812,89433,1
91524,564,132547,0
113510,642,116182,0
109572,337,64895,0
28680,532,33014,0
87021,559,75519,0
100249,607,91058,0
40043,702,22704,0
22419,560,50968,0
76892,775,93209,1
37140,405,56527,0
63484,546,130186,0
83869,603,82942,0
65210,642,103034,0
77600,746,149525,0
98497,337,64006,0
26487,345,6280,0
80692,519,88538,0
82112,555,34834,0
51110,436,22985,0
36360,530,138378,0
69410,337,143894,0
110418,454,117488,0
103038,802,5942,1
93167,404,41699,0
23017,554,41517,0
106261,703,75276,1
80124,787,148491,0
110298,757,87327,1
70949,827,56195,1
78268,824,75808,1
86320,669,79294,0
113556,401,85639,0
101301,840,59909,1
51127,811,149045,0
23196,688,49330,0
95088,662,97064,0
61300,414,110444,0
69714,642,149548,0
51921,373,111596,0
24746,434,9756,0
88535,679,44564,0
85350,789,84850,1
70345,424,49404,0
69220,337,58483,0
101131,609,132482,0
42063,405,21541,0
91736,524,65452,0
108913,541,26329,0
98946,696,130071,0
65971,452,123316,0
23598,835,57934,0
30564,701,24072,0
116434,445,30268,0
69725,490,128931,0
106134,500,108348,0
79940,311,33459,0
82085,351,133578,0
37862,601,12846,0
30265,599,105402,0
29705,820,56308,0
75279,439,135445,0
82471,399,141526,0
111080,784,101236,0
99834,436,39895,0
82979,665,34678,0
75828,833,116023,0
118206,806,59752,1
66104,460,61183,0
60934,474,12762,0
26050,387,9426,0
63952,698,72010,0
106570,779,18051,1
28484,844,142061,0
82648,776,14240,1
79945,582,54567,0
73678,751,132277,0
51323,381,100331,0
106332,512,43275,0
114605,819,121854,0
107363,433,10782,0
55361,746,17646,1
30315,417,54440,0
67968,542,105904,0
46519,449,62918,0
29107,832,90332,0
75781,678,75859,0
23869,824,56545,0
100983,812,91000,1
47370,416,147326,0
82695,616,55164,0
80422,311,125936,0
27971,389,40128,0
116805,687,97245,0
45651,382,8512,0
76974,695,78654,0
43446,844,125287,0
58108,399,71887,0
95179,756,118121,0
23823,627,25288,0
