year,mileage,engine_size,price
2011,60515,4.6,13442.1
2005,87010,3.0,2000.0
2016,161723,1.0,2000.0
2008,34918,2.6,2129.76
2012,6103,1.7,2000.0
2019,82803,4.7,11880.12
2015,191218,2.8,11938.28
2012,54390,3.0,8917.17
2016,49158,2.5,10739.41
2007,158083,3.1,14417.64
2008,58889,1.3,8349.49
2016,62267,2.8,29064.08
2012,182313,3.7,2000.0
2014,130606,2.5,11778.56
2005,135263,2.6,2000.0
2017,136695,4.3,2000.0
2011,2293,3.1,2000.0
2007,151665,3.4,2000.0
2020,92703,2.2,18989.14
2016,102729,2.9,2000.0
2009,192456,1.2,2000.0
2022,35992,2.7,33956.14
2012,83160,4.2,10209.98
2016,15848,1.6,5645.87
2007,61173,4.1,9542.62
2020,112911,2.5,9373.77
2014,146831,1.1,2000.0
2021,138589,4.8,16397.67
2014,30980,1.7,4351.87
2007,8455,2.3,23258.42
2006,6944,2.9,10288.21
2018,64627,4.8,19547.46
2013,64723,3.3,13423.39
2021,158172,4.6,18525.69
2008,197248,3.3,2213.73
2019,858,1.8,19675.58
2017,37011,3.3,2000.0
2023,96054,1.4,11011.48
2013,15437,1.5,11059.76
2008,25550,1.5,2000.0
2012,156933,1.0,4317.04
2019,172083,1.6,10966.38
2018,28929,2.4,18260.2
2007,132091,1.3,2000.0
2021,24284,1.0,2000.0
2012,77350,1.4,4914.98
2018,110839,4.7,4939.45
2017,114680,3.1,13758.83
2019,75640,2.7,27732.23
2015,70909,2.9,11956.43
2019,32371,3.2,8860.05
2016,13234,1.4,24173.53
2013,63172,3.3,11937.26
2019,137429,4.3,2000.0
2005,21595,3.2,2000.0
2016,45599,4.5,13741.63
2010,138844,1.6,2000.0
2005,53890,4.3,2000.0
2023,102205,3.7,18482.72
2017,28684,3.4,29196.19
2010,185157,3.4,18049.63
2021,59924,1.5,6258.65
2017,11708,3.6,18634.41
2013,7670,2.6,8261.12
2012,70470,1.3,2000.0
2019,2666,1.8,15031.89
2022,67989,2.8,2000.0
2006,128639,5.0,13362.92
2006,116255,2.7,2000.0
2015,172319,1.6,2113.78
2005,2473,4.6,2000.0
2022,156637,1.1,14279.59
2011,153680,1.5,2000.0
2021,41214,2.9,24919.89
2020,161620,1.4,7148.27
2011,165674,3.3,19193.43
2011,105346,1.6,8678.61
2006,94373,3.6,2000.0
2009,151807,1.5,2000.0
2018,16806,4.2,13954.71
2012,192709,3.9,3524.55
2016,46292,4.7,10686.81
2011,29228,1.3,18325.96
2010,47986,3.2,15103.5
2017,173927,3.8,3412.25
2016,96780,4.6,2000.0
2021,156936,2.9,2000.0
2020,169912,4.8,4373.68
2005,156996,1.5,2000.0
2011,131626,2.7,10928.92
2007,49158,2.0,8828.39
2010,83685,1.6,10196.25
2007,198699,2.1,13595.04
2007,126123,3.7,18563.14
2012,27749,2.9,20501.52
2018,112195,1.7,2000.0
2013,50809,1.1,6876.23
2009,64076,4.7,17217.89
2019,186318,2.3,2000.0
2021,138535,1.5,6605.78
2014,124108,1.6,2000.0
2012,182186,2.0,2000.0
2022,115178,1.9,2000.0
2010,74045,2.1,2000.0
2021,95402,1.9,19526.39
2008,78041,2.7,3716.14
2019,24466,4.1,9886.06
2014,150004,1.1,7693.58
2017,107712,1.8,2427.34
2005,123212,3.8,17419.07
2013,38867,1.6,6630.34
2009,150056,4.0,2000.0
2015,166934,3.1,2000.0
2008,114361,4.5,14930.36
2020,100567,1.0,24826.14
2022,99370,4.1,28974.01
2012,54896,3.3,2000.0
2006,2790,2.9,2000.0
2021,105383,1.6,2000.0
2014,190877,1.9,12711.52
2017,44449,4.1,2505.34
2019,158317,1.6,9662.56
2013,83593,3.1,15563.13
2012,162408,1.8,2802.74
2010,182587,3.0,15955.01
2008,110464,2.0,2000.0
2022,167341,2.4,16588.45
2007,166654,4.2,4245.33
2008,88562,1.1,13264.04
2017,98652,4.7,13504.51
2015,63720,2.3,9488.59
2012,178899,3.4,6023.92
2018,20517,1.9,15287.37
2018,178437,2.4,13887.42
2020,82131,2.8,8191.94
2018,79497,3.8,10901.05
2005,62430,4.5,11419.25
2006,130329,4.5,18574.89
2005,29456,2.3,2000.0
2015,159284,1.4,2000.0
2010,118788,4.7,4413.27
2019,65346,1.1,9272.4
2016,13930,4.5,11386.11
2009,32915,1.1,2377.35
2016,196274,4.9,3253.66
2018,198317,1.0,8886.12
2018,162178,1.1,2000.0
2023,28040,3.0,27868.78
2009,145034,3.7,2000.0
2007,73390,2.4,6886.81
2022,122871,3.4,19213.16
2010,60665,4.4,2000.0
2013,121832,4.2,8223.36
2011,61324,4.5,14091.65
2022,94855,1.6,15667.46
2006,116158,1.9,2000.0
2014,158741,3.4,17793.12
2016,133669,3.9,36068.35
2006,160282,1.4,2000.0
2017,60697,1.7,2000.0
2012,1302,4.7,16609.58
2011,193655,1.1,2000.0
2007,77790,2.6,2000.0
2012,199132,1.8,6645.42
2005,181312,4.1,2000.0
2019,185929,4.5,2927.92
2005,181550,2.0,22211.89
2016,7484,3.4,9694.0
2015,118957,4.4,11324.89
2020,58627,3.4,11409.16
2008,134428,3.4,4409.62
2006,153672,2.7,2000.0
2007,17451,3.6,2000.0
2008,3074,4.8,6588.52
2022,51642,2.2,25471.64
2016,187768,1.8,2000.0
2005,118452,4.8,2000.0
2007,161930,1.2,2000.0
2008,120709,4.4,10002.99
2010,166702,4.6,2000.0
2021,27654,1.9,31556.91
2012,189298,2.7,5268.42
2022,14189,1.5,39088.33
2020,55107,2.5,10068.69
2010,56020,2.8,2000.0
2023,2560,3.0,24880.78
2012,168631,1.5,5906.52
2008,24652,2.6,4297.26
2013,52266,3.5,17163.5
2012,126108,3.0,2000.0
2023,195089,4.4,18449.19
2005,63318,4.8,2447.26
2008,177371,4.3,18371.39
2014,120392,1.2,2000.0
2012,66548,1.9,12509.18
2007,102589,1.4,2000.0
2016,167396,2.7,7593.79
2013,113280,3.9,2000.0
2007,133397,1.1,6017.45
2008,56109,2.1,6464.91
2010,91837,1.4,2000.0
2013,97942,2.6,2000.0
2006,149810,4.7,9761.11
2006,55845,2.7,2000.0
2022,76955,3.5,12661.08
2007,176427,2.5,5186.26
2007,84314,3.9,2000.0
2022,169382,4.0,2000.0
2010,102825,1.6,2000.0
2005,147497,3.6,8121.45
2019,178491,2.5,2000.0
2015,94845,4.4,6178.44
2014,149304,1.6,7135.51
2008,69727,4.6,2000.0
2018,56582,3.0,12021.38
2006,183090,2.0,2000.0
2017,144096,2.3,9016.2
2020,56045,1.0,10709.29
2016,188620,4.8,20741.54
2009,144671,1.9,2000.0
2023,199942,4.6,2000.0
2007,88999,4.4,20924.7
2006,155531,2.4,2000.0
2021,21755,1.8,10991.4
2015,136524,2.7,2000.0
2005,152295,4.7,2000.0
2023,73129,4.4,25466.22
2012,162433,3.0,9904.94
2015,98815,3.2,12156.37
2012,86044,2.6,2000.0
2021,77539,4.8,23276.26
2010,191781,5.0,2000.0
2011,102941,2.2,21024.92
2017,190678,4.8,5917.17
2011,127602,4.8,9499.66
2015,112603,2.9,2000.0
2014,12215,2.7,11983.38
2012,172246,4.5,9916.62
2014,29859,4.8,35112.22
2015,60585,2.6,11607.14
2021,174300,3.0,2000.0
2015,70655,2.3,2000.0
2020,118019,1.8,13733.44
2009,194259,5.0,2000.0
2014,35076,1.8,6868.68
2009,122698,4.3,28100.25
2013,81537,2.7,2000.0
2007,70655,1.3,2000.0
2007,153192,2.3,2000.0
2014,66101,1.3,11606.05
2011,192107,4.9,10675.78
2006,40407,2.1,10434.53
2012,143162,4.0,7308.34
2016,74528,2.7,24046.33
2013,50430,3.7,7271.74
2015,159278,2.0,2000.0
2023,45701,1.4,13693.42
2021,23575,4.2,16519.57
2017,52656,3.9,12930.27
2005,107487,1.4,15399.59
2005,160372,3.9,10948.1
2012,14062,3.4,14341.93
2017,43485,1.7,14918.66
2010,10621,4.3,3083.05
2007,193330,3.8,2812.83
2020,22901,3.0,42574.44
2014,170745,1.7,16556.78
2011,13634,3.2,16483.65
2007,27736,1.7,19365.76
2018,65912,1.7,24140.82
2020,171982,2.0,2000.0
2008,181328,3.6,2000.0
2017,95873,3.7,8392.66
2005,186970,1.3,2000.0
2009,75875,3.6,13659.17
2022,58957,1.1,7982.87
2016,38010,4.6,13972.15
2015,68383,4.1,10109.76
2013,11659,3.9,17121.79
2011,73750,2.0,15341.38
2018,117391,5.0,30760.67
2007,39430,4.7,2000.0
2020,52500,3.0,9366.99
2011,110265,1.1,2000.0
2005,80990,3.0,17575.89
2010,140182,1.6,2204.34
2010,33144,3.4,22197.24
2014,80920,4.9,16918.31
2016,170274,4.0,2000.0
2023,25826,2.3,29020.93
2010,173228,2.6,5914.01
2018,157318,4.8,4460.71
2007,24004,1.4,11513.13
2014,130868,4.6,17528.13
2013,175172,1.3,2000.0
2023,142616,2.7,21695.58
2019,11102,4.0,29368.12
2013,65491,2.6,9266.06
2023,22869,3.3,20098.59
2012,160613,3.0,5555.24
2008,18150,3.4,8136.27
2009,87425,1.7,7370.71
2023,141628,3.3,19491.22
2018,28552,4.9,23599.74
2022,102145,1.8,2000.0
2023,52396,1.3,43642.27
2010,142535,2.6,2000.0
2009,44623,2.5,2467.27
2015,161632,1.5,17582.19
2009,145482,3.3,2000.0
2012,189191,2.8,8743.73
2009,16351,4.3,11819.78
2015,34388,2.7,9901.2
2017,14968,4.9,2316.71
2010,74259,4.1,3372.6
2009,40596,2.9,14216.79
2022,113670,3.2,9045.67
2014,190329,4.5,16395.77
2020,94168,4.1,17750.56
2018,49544,3.6,2000.0
2019,173653,2.1,2000.0
2007,36225,2.6,15184.76
2007,133435,4.1,2000.0
2016,89274,3.5,2000.0
2019,124228,4.8,23543.34
2015,27436,4.5,3599.63
2014,33085,2.7,2226.59
2019,153993,2.2,18475.22
2022,8896,1.5,3096.25
2018,13785,2.6,8643.79
2010,118459,1.9,2000.0
2018,58385,1.1,23165.79
2020,86164,1.6,20938.82
2006,53805,2.8,2000.0
2023,170725,4.6,20223.59
2009,174541,2.3,2670.88
2015,130672,2.8,2000.0
2015,162975,2.5,20354.92
2023,69542,2.5,11984.54
2022,93136,3.9,18846.95
2012,111286,3.0,2000.0
2016,178742,2.6,2000.0
2013,112905,4.8,29199.95
2007,51279,2.1,17528.42
2010,119301,4.3,4811.2
2005,13950,3.1,13525.22
2021,160835,2.8,8897.17
2007,51901,1.3,2000.0
2022,57587,4.4,18568.2
2022,155656,2.1,5463.06
2006,48284,3.7,2000.0
2008,20038,4.5,2000.0
2005,47567,3.1,4950.68
2014,60037,3.6,2000.0
2009,173355,2.4,2610.62
2009,169279,3.9,2000.0
2013,174328,3.6,2000.0
2018,180220,2.8,3830.29
2017,51522,3.5,15072.78
2017,35371,2.1,19386.43
2005,136819,3.6,4127.26
2021,101837,3.7,12563.14
2012,155021,2.8,17270.42
2007,181475,2.0,4203.09
2021,2966,4.2,12869.51
2016,94776,4.0,4501.65
2022,175160,1.2,9169.9
2018,96447,3.0,2000.0
2015,73107,1.4,17000.2
2020,19391,2.3,7383.29
2008,56965,2.7,6815.54
2022,171046,1.7,19056.17
2011,106688,2.9,9650.87
2015,102424,3.8,24074.61
2020,20581,2.7,13402.76
2020,176344,1.9,20405.67
2007,103141,2.7,9543.25
2013,4025,3.4,19775.04
2012,127242,4.7,12250.76
2011,37025,3.0,30646.83
2021,178462,4.6,16190.57
2015,107381,4.9,18298.34
2008,69489,3.2,2000.0
2008,18678,1.6,2000.0
2009,137389,4.5,20599.16
2012,167307,4.4,8010.68
2014,62348,4.5,21561.13
2021,198079,4.8,15661.65
2010,70649,2.1,9545.38
2013,162579,2.3,8106.04
2014,121493,3.7,2000.0
2012,62784,3.3,11662.83
2019,53223,4.5,20185.91
2022,7739,2.0,29552.87
2009,197756,3.6,2000.0
2022,24616,4.8,20190.3
2005,88400,1.9,2000.0
2006,85676,2.2,2000.0
2014,65283,2.6,17279.94
2010,96581,1.3,2000.0
2023,110252,1.7,15258.63
2015,15545,2.5,33037.34
2022,40176,1.3,18377.27
2020,11602,2.5,11440.72
2012,56413,2.0,2000.0
2008,193598,4.5,2280.88
2015,23047,3.4,3906.17
2014,167636,4.6,8204.52
2020,126160,1.8,7559.36
2016,68983,1.3,7631.81
2007,139348,2.4,7999.34
2015,122520,1.2,11292.24
2020,127136,4.5,18722.33
2007,12737,1.8,3932.48
2014,108659,1.6,2000.0
2020,4457,4.2,12983.81
2011,185594,3.8,6527.17
2019,142223,1.2,2000.0
2019,141987,3.0,2000.0
2014,199247,2.8,2000.0
2007,156678,2.5,2000.0
2010,130646,1.5,2000.0
2022,105991,4.1,20925.39
2009,13698,2.0,2193.88
2020,181154,2.8,13575.53
2017,144753,4.5,5520.45
2007,63011,2.3,2000.0
2019,144122,1.1,18712.63
2010,92771,4.6,12634.36
2008,178254,3.0,2000.0
2019,111836,3.0,19638.24
2022,87747,3.2,9219.34
2013,151265,1.7,2000.0
2008,95830,3.9,9470.01
2020,79842,1.9,5083.65
2022,97758,2.2,2000.0
2009,146089,3.5,2000.0
2017,157329,4.0,24699.12
2010,132996,3.9,2000.0
2023,133512,1.3,18958.53
2016,192979,4.0,4444.92
2019,36210,3.7,17768.9
2013,64904,3.4,6493.0
2011,30737,4.9,21732.21
2018,83127,2.4,32677.69
2023,58510,3.7,6091.08
2020,71118,3.3,31200.83
2008,65018,2.6,2000.0
2016,106557,4.2,8054.61
2022,139426,2.6,33180.26
2012,70183,3.2,24516.06
2021,122090,3.2,23163.15
2007,49019,3.0,20584.87
2008,42043,2.8,10233.49
2014,13539,1.7,11825.52
2020,114926,2.0,10324.32
2006,174647,1.5,10490.19
2016,142057,3.9,21580.9
2020,14419,4.0,7966.45
2014,92152,3.6,8977.78
2009,76840,4.7,7274.89
2016,90640,2.1,14981.07
2007,106600,4.3,19089.44
2016,47640,1.7,15718.3
2005,176509,1.3,2000.0
2006,171100,1.0,2000.0
2015,156886,3.3,16063.68
2016,28552,4.1,6767.1
2011,97975,4.3,9404.52
2005,75992,2.9,28685.41
2017,121320,1.2,5318.28
2017,90262,1.1,2000.0
2006,177525,4.7,3561.6
2014,39724,1.4,16275.13
2005,48576,4.1,10645.55
2011,160389,1.3,2000.0
2017,10159,1.7,18415.33
2006,90027,1.7,2000.0
2011,196814,2.1,3567.52
2021,166662,2.6,12409.12
2009,156481,1.5,10464.04
2015,121395,4.9,19141.82
2015,20705,1.0,23277.03
2015,59201,4.1,23821.96
2021,187057,3.1,2000.0
2023,64898,1.3,17198.81
2012,88169,1.5,13843.97
2018,168451,3.4,5521.14
2014,97203,2.3,4337.73
2011,40902,2.8,2000.0
2006,178707,3.2,2000.0
2021,121106,3.3,9927.94
2005,134791,3.3,14377.37
2017,110530,1.3,9127.2
2023,125466,4.0,22101.92
2018,45703,2.2,2000.0
2022,18449,1.5,15444.36
2018,86300,1.4,4398.07
2019,48429,1.9,2000.0
2018,130546,3.5,22340.9
2009,175011,2.9,2000.0
2020,126850,1.4,2000.0
2009,13301,1.1,23902.29
2017,93064,1.1,2000.0
2020,184969,2.7,2000.0
2019,112359,4.2,2000.0
2009,64339,3.3,13905.79
2010,49089,4.2,12765.73
2017,24569,2.3,17288.99
2020,137472,1.6,2385.31
2014,107738,4.2,12462.77
2006,76419,3.9,2000.0
2017,26543,3.4,20558.09
2021,18788,4.6,38626.4
2005,114943,3.5,17210.83
2008,92767,3.1,2000.0
2022,95505,3.0,2000.0
2010,157484,3.5,8990.21
2016,171375,3.1,25984.73
2017,71676,2.1,16391.53
2006,153614,4.8,19945.38
2021,56764,4.8,16668.03
2014,188163,1.7,2000.0
2023,120210,3.1,13009.04
2009,53335,4.2,3197.44
2016,104541,1.2,2000.0
2022,142730,1.5,26426.98
2013,98331,3.2,10707.61
2015,178161,1.1,2000.0
2008,92856,4.3,22265.71
2014,145482,4.5,22566.53
2005,41280,3.9,2000.0
2006,101934,4.3,7666.7
2013,88823,3.7,10108.06
2022,27881,1.6,13201.88
2020,186997,1.1,10327.06
2018,96003,4.4,33942.42
2008,79077,3.8,3213.58
2006,192240,2.6,2000.0
2016,131403,4.2,6917.88
2009,100021,1.2,2000.0
2008,126423,2.3,2000.0
2019,164156,2.4,11806.87
2007,88164,1.4,12860.14
2021,69087,4.0,20679.18
2012,169938,4.1,2000.0
2016,60252,3.3,7793.68
2012,101221,2.7,3018.93
2009,7792,3.4,4643.03
2010,159964,4.6,9854.13
2009,157010,2.4,4991.72
2012,80884,2.3,7495.06
2022,178050,3.5,5724.59
2008,173764,3.7,5759.14
2008,73110,2.8,14144.23
2009,100932,4.4,15154.3
2019,20957,2.4,22921.48
2010,14111,3.6,2068.02
2020,162839,3.7,37980.48
2018,89968,2.2,23239.23
2018,47986,1.1,3479.56
2020,1209,4.3,23904.97
2008,16553,2.9,25311.97
2015,128802,1.4,10941.86
2023,162808,4.8,9373.95
2023,86316,2.2,15369.84
2012,15023,2.9,29279.25
2014,19819,2.9,15755.82
2009,198485,2.5,5141.45
2020,151508,1.6,12151.48
2007,199856,3.8,2000.0
2014,53025,1.8,21030.0
2017,75919,3.7,15180.5
2011,139786,4.2,10246.67
2016,36320,1.1,2000.0
2018,32235,3.9,6192.75
2014,87525,3.6,17916.2
2013,199314,1.8,2000.0
2016,32668,3.5,5759.07
2007,68068,2.7,7515.23
2017,49973,1.3,9896.5
2010,167348,3.1,2000.0
2010,180418,4.9,3122.27
2023,16849,3.6,14840.38
2011,166865,2.3,2000.0
2008,126027,3.3,2000.0
2009,57297,4.0,13040.0
2005,48287,1.6,2000.0
2022,133609,3.1,26113.96
2021,163939,3.0,21957.76
2013,8307,2.5,2000.0
2013,29051,4.0,27034.48
2014,185938,3.3,2000.0
2021,158519,3.8,15688.4
2017,141374,3.4,13976.35
2008,71811,4.1,4432.9
2022,107767,3.5,22556.81
2022,67438,3.7,19774.7
2013,35791,1.9,4070.71
2007,13739,4.4,5864.53
2011,121745,1.6,2000.0
2019,81221,2.4,33592.39
2013,186286,4.6,2223.97
2013,84513,1.4,2000.0
2008,39286,4.5,13711.06
2022,37707,2.9,42472.09
2021,102697,1.7,18400.47
2010,195862,3.9,2000.0
2011,7139,2.1,2000.0
2014,160039,3.7,13997.73
2014,126478,4.2,22970.97
2010,28786,3.3,7960.84
2010,14828,4.1,7370.01
2023,7224,4.7,36987.9
2012,183150,3.2,2000.0
2013,44173,1.6,4239.65
2005,39630,3.8,2515.97
2020,31371,2.6,17364.07
2010,76394,3.1,2000.0
2012,104308,3.5,13457.11
2019,34594,3.9,46384.77
2016,121240,3.6,6479.05
2014,48205,1.9,15478.58
2020,164865,4.0,7215.67
2019,66321,4.2,12048.0
2015,110626,1.2,2000.0
2011,182024,2.2,4401.18
2012,162186,4.9,5057.48
2015,27865,1.7,27636.4
2013,136258,1.7,7537.63
2011,113887,3.4,9864.15
2019,57704,2.4,33169.73
2019,170441,3.6,20784.86
2020,127269,2.1,25731.46
2007,183621,2.7,7503.66
2020,165066,5.0,9614.68
2019,68176,2.5,2000.0
2005,119738,1.3,3292.69
2018,36417,4.0,25006.69
2015,112936,3.4,10558.2
2007,95153,2.8,2000.0
2013,61700,4.6,10884.67
2010,64276,1.6,2000.0
2020,169477,3.0,13768.53
2015,35971,1.8,14645.04
2022,60740,1.3,10384.34
2021,105539,2.8,14638.05
2021,138365,4.8,8664.77
2007,173448,3.9,2000.0
2023,127377,1.9,33161.51
2019,64314,2.9,2000.0
2014,155306,4.2,3408.68
2012,57679,1.8,15163.43
2021,96284,1.8,15248.59
2008,22322,1.7,11972.5
2012,843,3.4,21163.54
2006,49145,1.1,12166.71
2012,26216,3.4,6824.51
2011,115812,4.3,5700.33
2013,193761,4.1,9098.45
2022,186786,3.7,28078.06
2021,119399,1.9,10259.57
2005,108805,4.3,2000.0
2016,180988,4.8,15055.31
2008,108196,1.7,3594.37
2021,43299,4.6,25948.94
2011,64723,4.4,7631.89
2007,126607,4.9,10136.15
2005,120263,2.3,9063.5
2023,7403,4.7,19376.02
2006,21013,1.7,2000.0
2010,189508,1.7,2000.0
2015,1604,1.4,2000.0
2008,42229,2.7,13872.6
2005,143934,1.0,4052.88
2015,110828,2.5,16711.35
2020,11594,3.5,8000.77
2010,72042,1.3,2000.0
2015,68326,4.3,2000.0
2012,190928,2.2,3564.19
2005,181476,1.2,2000.0
2018,167781,2.5,2000.0
2006,77950,1.6,2000.0
2010,156305,4.2,2000.0
2013,49009,2.3,2000.0
2018,21617,1.5,15456.36
2012,121074,2.8,3281.77
2007,191016,2.8,11127.03
2014,163795,2.1,7760.1
2022,48465,2.3,9509.33
2013,43415,4.1,3426.61
2013,80460,3.6,2000.0
2023,84763,1.9,2000.0
2017,106093,4.8,37158.63
2005,91842,2.2,2000.0
2021,159690,3.1,8111.88
2008,19622,3.3,7380.54
2008,56852,1.9,6777.79
2020,38052,2.2,12378.07
2020,68225,2.9,19508.08
2019,145971,2.0,10937.04
2010,138026,2.2,4698.93
2009,105567,3.5,2000.0
2014,162161,3.9,12843.44
2011,194087,4.2,4641.99
2011,39818,1.5,2000.0
2014,179920,3.9,2000.0
2014,87181,4.7,11341.49
2019,78593,3.3,19199.08
2010,173222,3.4,2000.0
2006,83262,4.8,14113.24
2012,50806,4.5,10099.82
2019,72672,3.2,7024.05
2022,156636,4.1,23521.03
2009,175577,1.7,2000.0
2008,49149,2.7,2000.0
2014,115765,3.9,18043.89
2023,65657,2.2,19121.28
2018,52347,2.8,22153.51
2017,67750,1.7,12960.15
2014,52143,4.6,12661.49
2010,190094,4.6,23616.82
2017,165909,2.9,21482.17
2015,185619,1.8,2000.0
2019,10076,3.7,15362.86
2006,133034,1.9,2000.0
2019,20407,1.9,16096.21
2023,90519,4.9,7752.12
2021,94689,1.4,4939.93
2022,55572,2.5,6442.41
2010,47919,3.2,11712.75
2019,18703,1.4,2266.16
2021,183463,1.2,14021.26
2013,106260,3.2,7492.97
2016,136627,1.5,11721.34
2009,1892,2.0,15710.15
2018,170247,3.0,2000.0
2012,177613,2.4,16298.52
2021,80749,3.8,11075.41
2013,47542,4.8,25703.86
2007,184062,4.0,2000.0
2011,89429,5.0,13718.61
2016,198097,2.6,9025.5
2007,95289,2.2,14587.44
2013,157700,1.9,14818.96
2018,167849,4.5,14741.12
2022,81518,2.6,4515.06
2015,198429,3.8,2000.0
2008,93022,3.7,3679.57
2012,96350,1.2,4888.36
2022,42846,4.5,7899.16
2017,59176,2.9,11005.59
2008,76594,1.9,2000.0
2014,74424,4.9,26833.33
2012,76092,4.0,14908.73
2016,127749,3.5,5145.53
2023,50921,5.0,9196.4
2016,150297,4.0,22177.44
2006,89861,1.5,2237.62
2012,44084,5.0,35658.24
2017,93856,3.4,6627.53
2005,81836,2.2,16578.08
2007,132189,4.3,6509.92
2006,7447,1.2,2000.0
2012,191579,3.6,3882.33
2007,148268,1.6,10923.78
2019,2460,1.4,2000.0
2006,53490,2.4,7363.32
2021,120171,2.4,23865.01
2010,112590,3.4,7289.15
2005,151175,3.3,2000.0
2008,187455,3.8,2068.57
2023,175978,1.7,10860.58
2011,190213,4.5,12079.39
2018,49326,4.4,13631.81
2018,124592,1.9,25291.97
2014,125899,2.9,4068.66
2011,175095,3.0,2000.0
2020,80865,4.7,12875.49
2008,121428,4.6,9978.77
2011,33461,1.3,22924.3
2019,5976,4.8,21282.81
2021,52449,1.3,12915.22
2007,135440,3.2,2000.0
2020,134095,2.2,5059.67
2006,91321,2.6,9788.18
2011,107435,3.5,2000.0
2020,61891,3.3,23256.23
2013,47664,1.7,16826.52
2016,181752,4.9,24341.6
2005,180317,1.1,2000.0
2018,140594,2.4,2000.0
2015,42721,4.2,2000.0
2022,170500,4.4,16291.41
2009,145248,4.2,6073.49
2019,86969,2.5,8072.39
2011,19126,3.7,13177.35
2018,1096,4.1,22232.91
2012,90111,3.3,12910.84
2008,160912,3.7,14441.9
2007,54155,3.2,2000.0
2016,177815,1.2,10269.02
2022,149559,2.1,18405.41
2019,117430,3.8,8515.7
2015,70265,2.0,7791.24
2015,106511,2.8,10975.59
2016,180349,3.1,2132.51
2023,64086,3.7,17208.12
2021,31185,2.0,9134.94
2010,178965,3.4,2000.0
2012,153453,3.4,11403.52
2019,48555,4.4,17828.56
2014,185898,3.2,2000.0
2019,11764,2.2,10021.54
2016,58132,3.1,10857.35
2015,152954,1.4,2000.0
2022,170247,3.4,2000.0
2009,166192,4.7,2000.0
2016,108007,3.1,2000.0
2009,137955,2.2,2000.0
2014,69756,2.6,4008.26
2018,28293,4.6,22042.4
2020,24656,4.3,9147.53
2009,42604,4.2,12315.96
2015,196782,3.3,5677.8
2023,123555,2.6,11776.22
2012,41307,1.5,11468.37
2023,10104,4.9,26788.46
2022,25966,1.7,16900.7
2016,50710,2.0,2000.0
2017,17822,4.1,9409.24
2022,133997,2.4,20555.19
2019,96829,3.3,4252.02
2019,4819,4.0,7686.14
2016,136443,3.2,13066.39
2013,11984,3.0,27681.05
2023,88297,1.2,16477.64
2016,140352,3.0,22441.22
2009,131364,2.8,2000.0
2014,70979,4.5,21274.72
2011,140254,2.8,7733.34
2015,44362,3.5,11234.06
2012,2576,4.1,19529.11
2011,104582,2.9,10409.6
2020,819,2.0,10054.64
2020,175522,4.6,21973.72
2018,86145,4.6,29680.31
2019,194471,4.6,9178.55
2013,183844,2.1,2000.0
2020,155385,2.3,2000.0
2020,72248,4.7,16077.15
2009,126308,1.5,2000.0
2007,145929,3.6,7585.29
2017,27083,2.2,17270.1
2012,27565,3.9,17931.47
2021,114265,4.3,5000.48
2009,5751,2.6,17822.28
2010,29285,1.6,8642.57
2006,71150,3.9,2000.0
2018,37402,1.2,2000.0
2008,86276,1.1,2000.0
2007,85564,4.5,2000.0
2013,134279,4.3,2000.0
2022,114590,3.3,2000.0
2016,2656,3.7,5934.84
2013,124564,4.8,2000.0
2022,148706,1.3,2000.0
2017,42772,1.9,28398.53
2018,26418,3.9,13066.72
2014,114915,2.1,2000.0
2007,102202,1.8,5233.26
2011,95645,2.8,10486.26
2022,109787,3.9,24241.6
2020,32720,1.8,9216.98
2021,124139,2.7,13577.8
2010,37907,3.1,18036.63
2016,72103,1.7,2000.0
2023,134532,2.9,15442.2
2007,92504,4.5,21142.23
2007,191113,4.0,7765.74
2022,35282,3.0,25467.52
2015,168124,1.5,7786.0
2010,161384,1.1,19032.53
2023,136576,1.3,3623.36
2009,85089,4.0,2000.0
2017,129976,3.8,2000.0
2009,121101,4.0,8626.67
2007,17048,2.2,2000.0
2023,87257,1.4,7423.36
2021,195855,3.9,8244.78
2007,113353,4.7,14110.26
2019,112107,2.8,18269.6
2021,29100,4.1,13699.67
2017,2632,3.9,28698.42
2018,179771,4.4,10756.52
2020,199673,1.1,2000.0
2015,100193,4.8,19533.1
2021,177118,4.5,3208.84
2009,113298,4.5,2000.0
2019,27694,5.0,12685.59
2022,110814,3.6,32625.24
2020,17343,1.3,16211.79
2018,15406,4.3,18502.87
2018,34775,1.5,2000.0
2017,62240,4.0,22350.73
2005,164561,2.7,2000.0
2010,165094,1.0,2000.0
2015,198953,2.7,2382.46
2015,98408,4.2,2000.0
2020,34429,1.3,2477.07
2007,13170,1.0,2000.0
2021,70954,2.8,24316.74
2018,148547,1.0,22090.29
2006,158368,4.7,2000.0
2013,153195,4.3,16296.11
2012,127776,3.5,2000.0
2015,6960,1.1,2000.0
2011,179795,3.3,2000.0
2006,58408,3.7,2000.0
2008,97479,3.3,12643.17
2018,165411,4.8,33769.8
2017,35783,4.3,14511.04
2017,72542,2.5,16740.15
2017,150902,3.8,14623.18
2009,83349,2.8,6417.54
2016,81129,4.7,26177.92
2010,16625,3.5,16689.05
2018,105390,3.3,13536.19
2012,124242,3.0,2000.0
2012,83987,2.5,2000.0
2011,91990,1.6,29764.66
2021,122519,2.1,2000.0
